frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756742.232570000","0.000000000","0.000000000","1","60","100.64.0.2","59024","100.64.0.1","23557","0","0","0"
"1746756742.237485000","0.004915000","0.004915000","2","60","100.64.0.1","23557","100.64.0.2","59024","0","0","1"
"1746756742.305378000","0.072808000",,"3","76",,,,,,,
"1746756742.335278000","0.102708000",,"4","76",,,,,,,
"1746756742.335294000","0.102724000",,"5","48",,,,,,,
"1746756742.339229000","0.106659000",,"6","76",,,,,,,
"1746756742.419723000","0.187153000","0.187153000","7","52","100.64.0.2","59024","100.64.0.1","23557","0","1","1"
"1746756742.419737000","0.187167000","0.187167000","8","100","100.64.0.2","59024","100.64.0.1","23557","48","1","1"
"1746756742.419744000","0.187174000","0.187174000","9","100","100.64.0.2","59024","100.64.0.1","23557","48","49","1"
"1746756742.419750000","0.187180000","0.187180000","10","100","100.64.0.2","59024","100.64.0.1","23557","48","97","1"
"1746756742.419756000","0.187186000","0.187186000","11","61","100.64.0.2","59024","100.64.0.1","23557","9","145","1"
"1746756742.423134000","0.190564000","0.190564000","12","52","100.64.0.1","23557","100.64.0.2","59024","0","1","49"
"1746756742.423147000","0.190577000","0.190577000","13","52","100.64.0.1","23557","100.64.0.2","59024","0","1","97"
"1746756742.423153000","0.190583000","0.190583000","14","52","100.64.0.1","23557","100.64.0.2","59024","0","1","145"
"1746756742.423159000","0.190589000","0.190589000","15","52","100.64.0.1","23557","100.64.0.2","59024","0","1","154"
"1746756742.425301000","0.192731000","0.192731000","16","296","100.64.0.1","23557","100.64.0.2","59024","244","1","154"
"1746756742.425312000","0.192742000","0.192742000","17","296","100.64.0.1","23557","100.64.0.2","59024","244","245","154"
"1746756742.425317000","0.192747000","0.192747000","18","296","100.64.0.1","23557","100.64.0.2","59024","244","489","154"
"1746756742.425322000","0.192752000","0.192752000","19","296","100.64.0.1","23557","100.64.0.2","59024","244","733","154"
"1746756742.425326000","0.192756000","0.192756000","20","296","100.64.0.1","23557","100.64.0.2","59024","244","977","154"
"1746756742.425331000","0.192761000","0.192761000","21","296","100.64.0.1","23557","100.64.0.2","59024","244","1221","154"
"1746756742.425335000","0.192765000","0.192765000","22","296","100.64.0.1","23557","100.64.0.2","59024","244","1465","154"
"1746756742.425340000","0.192770000","0.192770000","23","296","100.64.0.1","23557","100.64.0.2","59024","244","1709","154"
"1746756742.425344000","0.192774000","0.192774000","24","296","100.64.0.1","23557","100.64.0.2","59024","244","1953","154"
"1746756742.425349000","0.192779000","0.192779000","25","296","100.64.0.1","23557","100.64.0.2","59024","244","2197","154"
"1746756742.607965000","0.375395000","0.375395000","26","52","100.64.0.2","59024","100.64.0.1","23557","0","154","245"
"1746756742.607979000","0.375409000","0.375409000","27","52","100.64.0.2","59024","100.64.0.1","23557","0","154","489"
"1746756742.607986000","0.375416000","0.375416000","28","52","100.64.0.2","59024","100.64.0.1","23557","0","154","733"
"1746756742.607992000","0.375422000","0.375422000","29","52","100.64.0.2","59024","100.64.0.1","23557","0","154","977"
"1746756742.612231000","0.379661000","0.379661000","30","296","100.64.0.1","23557","100.64.0.2","59024","244","2441","154"
"1746756742.612243000","0.379673000","0.379673000","31","296","100.64.0.1","23557","100.64.0.2","59024","244","2685","154"
