frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756574.298099000","0.746859000","0.692982000","51","296","100.64.0.1","23557","100.64.0.2","44870","244","6345","154"
"1746756574.298104000","0.746864000","0.692987000","52","296","100.64.0.1","23557","100.64.0.2","44870","244","6589","154"
"1746756574.355718000","0.804478000","0.750601000","53","52","100.64.0.2","44870","100.64.0.1","23557","0","154","2441"
"1746756574.360041000","0.808801000","0.754924000","54","296","100.64.0.1","23557","100.64.0.2","44870","244","6833","154"
"1746756574.360052000","0.808812000","0.754935000","55","296","100.64.0.1","23557","100.64.0.2","44870","244","7077","154"
"1746756574.543685000","0.992445000","0.938568000","56","52","100.64.0.2","44870","100.64.0.1","23557","0","154","2685"
"1746756574.543697000","0.992457000","0.938580000","57","52","100.64.0.2","44870","100.64.0.1","23557","0","154","2929"
"1746756574.543703000","0.992463000","0.938586000","58","52","100.64.0.2","44870","100.64.0.1","23557","0","154","3173"
"1746756574.543708000","0.992468000","0.938591000","59","52","100.64.0.2","44870","100.64.0.1","23557","0","154","3417"
"1746756574.543713000","0.992473000","0.938596000","60","52","100.64.0.2","44870","100.64.0.1","23557","0","154","3661"
"1746756574.548047000","0.996807000","0.942930000","61","296","100.64.0.1","23557","100.64.0.2","44870","244","7321","154"
"1746756574.548054000","0.996814000","0.942937000","62","296","100.64.0.1","23557","100.64.0.2","44870","244","7565","154"
"1746756574.548059000","0.996819000","0.942942000","63","296","100.64.0.1","23557","100.64.0.2","44870","244","7809","154"
"1746756574.548063000","0.996823000","0.942946000","64","296","100.64.0.1","23557","100.64.0.2","44870","244","8053","154"
"1746756574.548067000","0.996827000","0.942950000","65","296","100.64.0.1","23557","100.64.0.2","44870","244","8297","154"
"1746756574.548070000","0.996830000","0.942953000","66","296","100.64.0.1","23557","100.64.0.2","44870","244","8541","154"
"1746756574.548074000","0.996834000","0.942957000","67","296","100.64.0.1","23557","100.64.0.2","44870","244","8785","154"
