frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756708.540551000","0.000000000","0.000000000","1","60","100.64.0.2","33388","100.64.0.1","23557","0","0","0"
"1746756708.546636000","0.006085000","0.006085000","2","60","100.64.0.1","23557","100.64.0.2","33388","0","0","1"
"1746756708.655291000","0.114740000",,"3","76",,,,,,,
"1746756708.655310000","0.114759000",,"4","48",,,,,,,
"1746756708.658256000","0.117705000",,"5","76",,,,,,,
"1746756708.853667000","0.313116000","0.313116000","6","52","100.64.0.2","33388","100.64.0.1","23557","0","1","1"
"1746756708.853682000","0.313131000","0.313131000","7","100","100.64.0.2","33388","100.64.0.1","23557","48","1","1"
"1746756708.853689000","0.313138000","0.313138000","8","100","100.64.0.2","33388","100.64.0.1","23557","48","49","1"
"1746756708.853696000","0.313145000","0.313145000","9","100","100.64.0.2","33388","100.64.0.1","23557","48","97","1"
"1746756708.853702000","0.313151000","0.313151000","10","61","100.64.0.2","33388","100.64.0.1","23557","9","145","1"
"1746756708.855237000","0.314686000",,"11","76",,,,,,,
"1746756708.857531000","0.316980000","0.316980000","12","52","100.64.0.1","23557","100.64.0.2","33388","0","1","49"
"1746756708.857548000","0.316997000","0.316997000","13","52","100.64.0.1","23557","100.64.0.2","33388","0","1","97"
"1746756708.857554000","0.317003000","0.317003000","14","52","100.64.0.1","23557","100.64.0.2","33388","0","1","145"
"1746756708.857560000","0.317009000","0.317009000","15","52","100.64.0.1","23557","100.64.0.2","33388","0","1","154"
"1746756708.858657000","0.318106000","0.318106000","16","296","100.64.0.1","23557","100.64.0.2","33388","244","1","154"
"1746756708.858677000","0.318126000","0.318126000","17","296","100.64.0.1","23557","100.64.0.2","33388","244","245","154"
"1746756708.858685000","0.318134000","0.318134000","18","296","100.64.0.1","23557","100.64.0.2","33388","244","489","154"
"1746756708.858692000","0.318141000","0.318141000","19","296","100.64.0.1","23557","100.64.0.2","33388","244","733","154"
"1746756708.858699000","0.318148000","0.318148000","20","296","100.64.0.1","23557","100.64.0.2","33388","244","977","154"
"1746756708.858706000","0.318155000","0.318155000","21","296","100.64.0.1","23557","100.64.0.2","33388","244","1221","154"
"1746756708.858712000","0.318161000","0.318161000","22","296","100.64.0.1","23557","100.64.0.2","33388","244","1465","154"
"1746756708.858719000","0.318168000","0.318168000","23","296","100.64.0.1","23557","100.64.0.2","33388","244","1709","154"
"1746756708.858726000","0.318175000","0.318175000","24","296","100.64.0.1","23557","100.64.0.2","33388","244","1953","154"
"1746756708.858734000","0.318183000","0.318183000","25","296","100.64.0.1","23557","100.64.0.2","33388","244","2197","154"
"1746756708.897450000","0.356899000",,"26","76",,,,,,,
"1746756708.897467000","0.356916000",,"27","48",,,,,,,
"1746756708.900311000","0.359760000",,"28","76",,,,,,,
"1746756709.165684000","0.625133000","0.625133000","29","52","100.64.0.2","33388","100.64.0.1","23557","0","154","245"
"1746756709.165701000","0.625150000","0.625150000","30","52","100.64.0.2","33388","100.64.0.1","23557","0","154","489"
"1746756709.165709000","0.625158000","0.625158000","31","52","100.64.0.2","33388","100.64.0.1","23557","0","154","733"
"1746756709.165717000","0.625166000","0.625166000","32","52","100.64.0.2","33388","100.64.0.1","23557","0","154","977"
"1746756709.169993000","0.629442000","0.629442000","33","296","100.64.0.1","23557","100.64.0.2","33388","244","2441","154"
"1746756709.170009000","0.629458000","0.629458000","34","296","100.64.0.1","23557","100.64.0.2","33388","244","2685","154"
"1746756709.170015000","0.629464000","0.629464000","35","296","100.64.0.1","23557","100.64.0.2","33388","244","2929","154"
