frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746755932.509088000","0.000000000","0.000000000","1","60","100.64.0.2","42866","100.64.0.1","23557","0","0","0"
"1746755932.514828000","0.005740000","0.005740000","2","60","100.64.0.1","23557","100.64.0.2","42866","0","0","1"
"1746755932.599283000","0.090195000",,"3","76",,,,,,,
"1746755932.599295000","0.090207000",,"4","48",,,,,,,
"1746755932.602235000","0.093147000",,"5","76",,,,,,,
"1746755932.695903000","0.186815000","0.186815000","6","52","100.64.0.2","42866","100.64.0.1","23557","0","1","1"
"1746755932.695917000","0.186829000","0.186829000","7","100","100.64.0.2","42866","100.64.0.1","23557","48","1","1"
"1746755932.695924000","0.186836000","0.186836000","8","100","100.64.0.2","42866","100.64.0.1","23557","48","49","1"
"1746755932.695931000","0.186843000","0.186843000","9","100","100.64.0.2","42866","100.64.0.1","23557","48","97","1"
"1746755932.695937000","0.186849000","0.186849000","10","61","100.64.0.2","42866","100.64.0.1","23557","9","145","1"
"1746755932.700369000","0.191281000","0.191281000","11","52","100.64.0.1","23557","100.64.0.2","42866","0","1","49"
"1746755932.700387000","0.191299000","0.191299000","12","52","100.64.0.1","23557","100.64.0.2","42866","0","1","97"
"1746755932.700397000","0.191309000","0.191309000","13","52","100.64.0.1","23557","100.64.0.2","42866","0","1","145"
"1746755932.700405000","0.191317000","0.191317000","14","52","100.64.0.1","23557","100.64.0.2","42866","0","1","154"
"1746755932.701483000","0.192395000","0.192395000","15","296","100.64.0.1","23557","100.64.0.2","42866","244","1","154"
"1746755932.701498000","0.192410000","0.192410000","16","296","100.64.0.1","23557","100.64.0.2","42866","244","245","154"
"1746755932.701504000","0.192416000","0.192416000","17","296","100.64.0.1","23557","100.64.0.2","42866","244","489","154"
"1746755932.701511000","0.192423000","0.192423000","18","296","100.64.0.1","23557","100.64.0.2","42866","244","733","154"
"1746755932.701518000","0.192430000","0.192430000","19","296","100.64.0.1","23557","100.64.0.2","42866","244","977","154"
"1746755932.701525000","0.192437000","0.192437000","20","296","100.64.0.1","23557","100.64.0.2","42866","244","1221","154"
"1746755932.701531000","0.192443000","0.192443000","21","296","100.64.0.1","23557","100.64.0.2","42866","244","1465","154"
"1746755932.701537000","0.192449000","0.192449000","22","296","100.64.0.1","23557","100.64.0.2","42866","244","1709","154"
"1746755932.701543000","0.192455000","0.192455000","23","296","100.64.0.1","23557","100.64.0.2","42866","244","1953","154"
"1746755932.701550000","0.192462000","0.192462000","24","296","100.64.0.1","23557","100.64.0.2","42866","244","2197","154"
"1746755932.824240000","0.315152000",,"25","76",,,,,,,
"1746755932.883160000","0.374072000","0.374072000","26","52","100.64.0.2","42866","100.64.0.1","23557","0","154","245"
"1746755932.883172000","0.374084000","0.374084000","27","52","100.64.0.2","42866","100.64.0.1","23557","0","154","489"
"1746755932.883177000","0.374089000","0.374089000","28","52","100.64.0.2","42866","100.64.0.1","23557","0","154","733"
"1746755932.883182000","0.374094000","0.374094000","29","52","100.64.0.2","42866","100.64.0.1","23557","0","154","977"
"1746755932.887462000","0.378374000","0.378374000","30","296","100.64.0.1","23557","100.64.0.2","42866","244","2441","154"
"1746755932.890707000","0.381619000","0.381619000","31","296","100.64.0.1","23557","100.64.0.2","42866","244","2685","154"
"1746755932.897454000","0.388366000","0.388366000","32","296","100.64.0.1","23557","100.64.0.2","42866","244","2929","154"
"1746755932.897469000","0.388381000",,"33","76",,,,,,,
"1746755932.897482000","0.388394000",,"34","48",,,,,,,
"1746755932.900320000","0.391232000",,"35","76",,,,,,,
"1746755932.903678000","0.394590000","0.394590000","36","296","100.64.0.1","23557","100.64.0.2","42866","244","3173","154"
"1746755932.910182000","0.401094000","0.401094000","37","296","100.64.0.1","23557","100.64.0.2","42866","244","3417","154"
"1746755932.916692000","0.407604000","0.407604000","38","296","100.64.0.1","23557","100.64.0.2","42866","244","3661","154"
"1746755932.923203000","0.414115000","0.414115000","39","296","100.64.0.1","23557","100.64.0.2","42866","244","3905","154"
"1746755932.929721000","0.420633000","0.420633000","40","296","100.64.0.1","23557","100.64.0.2","42866","244","4149","154"
"1746755932.945324000","0.436236000","0.436236000","41","52","100.64.0.2","42866","100.64.0.1","23557","0","154","1221"
"1746755932.945335000","0.436247000","0.436247000","42","52","100.64.0.2","42866","100.64.0.1","23557","0","154","1709"
"1746755932.945340000","0.436252000","0.436252000","43","52","100.64.0.2","42866","100.64.0.1","23557","0","154","1953"
"1746755932.945346000","0.436258000","0.436258000","44","52","100.64.0.2","42866","100.64.0.1","23557","0","154","2197"
"1746755932.949566000","0.440478000","0.440478000","45","296","100.64.0.1","23557","100.64.0.2","42866","244","4393","154"
"1746755932.952810000","0.443722000","0.443722000","46","296","100.64.0.1","23557","100.64.0.2","42866","244","4637","154"
"1746755932.959341000","0.450253000","0.450253000","47","296","100.64.0.1","23557","100.64.0.2","42866","244","4881","154"
"1746755932.965817000","0.456729000","0.456729000","48","296","100.64.0.1","23557","100.64.0.2","42866","244","5125","154"
"1746755932.972334000","0.463246000","0.463246000","49","296","100.64.0.1","23557","100.64.0.2","42866","244","5369","154"
"1746755932.978840000","0.469752000","0.469752000","50","296","100.64.0.1","23557","100.64.0.2","42866","244","5613","154"
"1746755932.985348000","0.476260000","0.476260000","51","296","100.64.0.1","23557","100.64.0.2","42866","244","5857","154"
"1746755932.991868000","0.482780000","0.482780000","52","296","100.64.0.1","23557","100.64.0.2","42866","244","6101","154"
"1746755932.998379000","0.489291000","0.489291000","53","296","100.64.0.1","23557","100.64.0.2","42866","244","6345","154"
"1746755933.004881000","0.495793000","0.495793000","54","296","100.64.0.1","23557","100.64.0.2","42866","244","6589","154"
"1746755933.008255000","0.499167000","0.499167000","55","52","100.64.0.2","42866","100.64.0.1","23557","0","154","2441"
"1746755933.012459000","0.503371000","0.503371000","56","296","100.64.0.1","23557","100.64.0.2","42866","244","6833","154"
"1746755933.017893000","0.508805000","0.508805000","57","296","100.64.0.1","23557","100.64.0.2","42866","244","7077","154"
"1746755933.070673000","0.561585000","0.561585000","58","52","100.64.0.2","42866","100.64.0.1","23557","0","154","2685"
"1746755933.070686000","0.561598000","0.561598000","59","52","100.64.0.2","42866","100.64.0.1","23557","0","154","2929"
"1746755933.070693000","0.561605000","0.561605000","60","52","100.64.0.2","42866","100.64.0.1","23557","0","154","3173"
"1746755933.070699000","0.561611000","0.561611000","61","52","100.64.0.2","42866","100.64.0.1","23557","0","154","3417"
"1746755933.070705000","0.561617000","0.561617000","62","52","100.64.0.2","42866","100.64.0.1","23557","0","154","3661"
"1746755933.074925000","0.565837000","0.565837000","63","296","100.64.0.1","23557","100.64.0.2","42866","244","7321","154"
"1746755933.078168000","0.569080000","0.569080000","64","296","100.64.0.1","23557","100.64.0.2","42866","244","7565","154"
"1746755933.084695000","0.575607000","0.575607000","65","296","100.64.0.1","23557","100.64.0.2","42866","244","7809","154"
"1746755933.091189000","0.582101000","0.582101000","66","296","100.64.0.1","23557","100.64.0.2","42866","244","8053","154"
"1746755933.097697000","0.588609000","0.588609000","67","296","100.64.0.1","23557","100.64.0.2","42866","244","8297","154"
"1746755933.104211000","0.595123000","0.595123000","68","296","100.64.0.1","23557","100.64.0.2","42866","244","8541","154"
"1746755933.110715000","0.601627000","0.601627000","69","296","100.64.0.1","23557","100.64.0.2","42866","244","8785","154"
"1746755933.117231000","0.608143000","0.608143000","70","296","100.64.0.1","23557","100.64.0.2","42866","244","9029","154"
"1746755933.123725000","0.614637000","0.614637000","71","296","100.64.0.1","23557","100.64.0.2","42866","244","9273","154"
"1746755933.130231000","0.621143000","0.621143000","72","296","100.64.0.1","23557","100.64.0.2","42866","244","9517","154"
"1746755933.133631000","0.624543000","0.624543000","73","52","100.64.0.2","42866","100.64.0.1","23557","0","154","3905"
"1746755933.133643000","0.624555000","0.624555000","74","52","100.64.0.2","42866","100.64.0.1","23557","0","154","4149"
"1746755933.133649000","0.624561000","0.624561000","75","52","100.64.0.2","42866","100.64.0.1","23557","0","154","4881"
"1746755933.137856000","0.628768000","0.628768000","76","296","100.64.0.1","23557","100.64.0.2","42866","244","9761","154"
"1746755933.143253000","0.634165000","0.634165000","77","296","100.64.0.1","23557","100.64.0.2","42866","244","10005","154"
"1746755933.149753000","0.640665000","0.640665000","78","296","100.64.0.1","23557","100.64.0.2","42866","244","10249","154"
"1746755933.151240000","0.642152000",,"79","76",,,,,,,
