frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756303.455256000","0.000000000",,"1","76",,,,,,,
"1746756303.455269000","0.000013000",,"2","48",,,,,,,
"1746756303.458238000","0.002982000",,"3","76",,,,,,,
"1746756303.552237000","0.096981000",,"4","76",,,,,,,
"1746756303.635571000","0.180315000","0.000000000","5","60","100.64.0.2","47668","100.64.0.1","23557","0","0","0"
"1746756303.640635000","0.185379000","0.005064000","6","60","100.64.0.1","23557","100.64.0.2","47668","0","0","1"
"1746756303.671258000","0.216002000",,"7","76",,,,,,,
"1746756303.948843000","0.493587000","0.313272000","8","52","100.64.0.2","47668","100.64.0.1","23557","0","1","1"
"1746756303.948855000","0.493599000","0.313284000","9","100","100.64.0.2","47668","100.64.0.1","23557","48","1","1"
"1746756303.948862000","0.493606000","0.313291000","10","100","100.64.0.2","47668","100.64.0.1","23557","48","49","1"
"1746756303.948868000","0.493612000","0.313297000","11","100","100.64.0.2","47668","100.64.0.1","23557","48","97","1"
"1746756303.948874000","0.493618000","0.313303000","12","61","100.64.0.2","47668","100.64.0.1","23557","9","145","1"
"1746756303.953227000","0.497971000","0.317656000","13","52","100.64.0.1","23557","100.64.0.2","47668","0","1","49"
"1746756303.953250000","0.497994000","0.317679000","14","52","100.64.0.1","23557","100.64.0.2","47668","0","1","97"
"1746756303.953257000","0.498001000","0.317686000","15","52","100.64.0.1","23557","100.64.0.2","47668","0","1","145"
"1746756303.953263000","0.498007000","0.317692000","16","52","100.64.0.1","23557","100.64.0.2","47668","0","1","154"
"1746756303.954333000","0.499077000","0.318762000","17","296","100.64.0.1","23557","100.64.0.2","47668","244","1","154"
"1746756303.954347000","0.499091000","0.318776000","18","296","100.64.0.1","23557","100.64.0.2","47668","244","245","154"
"1746756303.954352000","0.499096000","0.318781000","19","296","100.64.0.1","23557","100.64.0.2","47668","244","489","154"
"1746756303.954356000","0.499100000","0.318785000","20","296","100.64.0.1","23557","100.64.0.2","47668","244","733","154"
"1746756303.954361000","0.499105000","0.318790000","21","296","100.64.0.1","23557","100.64.0.2","47668","244","977","154"
"1746756303.954365000","0.499109000","0.318794000","22","296","100.64.0.1","23557","100.64.0.2","47668","244","1221","154"
"1746756303.954369000","0.499113000","0.318798000","23","296","100.64.0.1","23557","100.64.0.2","47668","244","1465","154"
"1746756303.954374000","0.499118000","0.318803000","24","296","100.64.0.1","23557","100.64.0.2","47668","244","1709","154"
"1746756303.954379000","0.499123000","0.318808000","25","296","100.64.0.1","23557","100.64.0.2","47668","244","1953","154"
"1746756303.954383000","0.499127000","0.318812000","26","296","100.64.0.1","23557","100.64.0.2","47668","244","2197","154"
"1746756303.970456000","0.515200000",,"27","76",,,,,,,
"1746756303.970471000","0.515215000",,"28","48",,,,,,,
"1746756303.973324000","0.518068000",,"29","76",,,,,,,
"1746756304.050352000","0.595096000",,"30","76",,,,,,,
"1746756304.260498000","0.805242000","0.624927000","31","52","100.64.0.2","47668","100.64.0.1","23557","0","154","245"
"1746756304.260513000","0.805257000","0.624942000","32","52","100.64.0.2","47668","100.64.0.1","23557","0","154","489"
"1746756304.260520000","0.805264000","0.624949000","33","52","100.64.0.2","47668","100.64.0.1","23557","0","154","733"
"1746756304.260526000","0.805270000","0.624955000","34","52","100.64.0.2","47668","100.64.0.1","23557","0","154","977"
"1746756304.264826000","0.809570000","0.629255000","35","296","100.64.0.1","23557","100.64.0.2","47668","244","2441","154"
"1746756304.264844000","0.809588000","0.629273000","36","296","100.64.0.1","23557","100.64.0.2","47668","244","2685","154"
"1746756304.264850000","0.809594000","0.629279000","37","296","100.64.0.1","23557","100.64.0.2","47668","244","2929","154"
"1746756304.264856000","0.809600000","0.629285000","38","296","100.64.0.1","23557","100.64.0.2","47668","244","3173","154"
"1746756304.264862000","0.809606000","0.629291000","39","296","100.64.0.1","23557","100.64.0.2","47668","244","3417","154"
"1746756304.264867000","0.809611000","0.629296000","40","296","100.64.0.1","23557","100.64.0.2","47668","244","3661","154"
"1746756304.264873000","0.809617000","0.629302000","41","296","100.64.0.1","23557","100.64.0.2","47668","244","3905","154"
"1746756304.264878000","0.809622000","0.629307000","42","296","100.64.0.1","23557","100.64.0.2","47668","244","4149","154"
"1746756304.297332000","0.842076000",,"43","76",,,,,,,
"1746756304.323508000","0.868252000","0.687937000","44","52","100.64.0.2","47668","100.64.0.1","23557","0","154","1221"
"1746756304.323525000","0.868269000","0.687954000","45","52","100.64.0.2","47668","100.64.0.1","23557","0","154","1465"
"1746756304.323534000","0.868278000","0.687963000","46","52","100.64.0.2","47668","100.64.0.1","23557","0","154","1709"
"1746756304.323543000","0.868287000","0.687972000","47","52","100.64.0.2","47668","100.64.0.1","23557","0","154","1953"
"1746756304.323551000","0.868295000","0.687980000","48","52","100.64.0.2","47668","100.64.0.1","23557","0","154","2197"
"1746756304.327824000","0.872568000","0.692253000","49","296","100.64.0.1","23557","100.64.0.2","47668","244","4393","154"
"1746756304.327845000","0.872589000","0.692274000","50","296","100.64.0.1","23557","100.64.0.2","47668","244","4637","154"
"1746756304.327852000","0.872596000","0.692281000","51","296","100.64.0.1","23557","100.64.0.2","47668","244","4881","154"
"1746756304.327857000","0.872601000","0.692286000","52","296","100.64.0.1","23557","100.64.0.2","47668","244","5125","154"
"1746756304.327863000","0.872607000","0.692292000","53","296","100.64.0.1","23557","100.64.0.2","47668","244","5369","154"
"1746756304.327868000","0.872612000","0.692297000","54","296","100.64.0.1","23557","100.64.0.2","47668","244","5613","154"
"1746756304.327874000","0.872618000","0.692303000","55","296","100.64.0.1","23557","100.64.0.2","47668","244","5857","154"
"1746756304.327879000","0.872623000","0.692308000","56","296","100.64.0.1","23557","100.64.0.2","47668","244","6101","154"
"1746756304.327885000","0.872629000","0.692314000","57","296","100.64.0.1","23557","100.64.0.2","47668","244","6345","154"
"1746756304.327891000","0.872635000","0.692320000","58","296","100.64.0.1","23557","100.64.0.2","47668","244","6589","154"
"1746756304.385618000","0.930362000","0.750047000","59","52","100.64.0.2","47668","100.64.0.1","23557","0","154","2441"
"1746756304.389917000","0.934661000","0.754346000","60","296","100.64.0.1","23557","100.64.0.2","47668","244","6833","154"
"1746756304.389934000","0.934678000","0.754363000","61","296","100.64.0.1","23557","100.64.0.2","47668","244","7077","154"
"1746756304.573954000","1.118698000","0.938383000","62","52","100.64.0.2","47668","100.64.0.1","23557","0","154","2685"
