frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756607.244827000","0.000000000","0.000000000","1","60","100.64.0.2","40520","100.64.0.1","23557","0","0","0"
"1746756607.250938000","0.006111000","0.006111000","2","60","100.64.0.1","23557","100.64.0.2","40520","0","0","1"
"1746756607.378561000","0.133734000",,"3","76",,,,,,,
"1746756607.378575000","0.133748000",,"4","48",,,,,,,
"1746756607.381318000","0.136491000",,"5","76",,,,,,,
"1746756607.431615000","0.186788000","0.186788000","6","52","100.64.0.2","40520","100.64.0.1","23557","0","1","1"
"1746756607.431629000","0.186802000","0.186802000","7","100","100.64.0.2","40520","100.64.0.1","23557","48","1","1"
"1746756607.431636000","0.186809000","0.186809000","8","100","100.64.0.2","40520","100.64.0.1","23557","48","49","1"
"1746756607.431642000","0.186815000","0.186815000","9","100","100.64.0.2","40520","100.64.0.1","23557","48","97","1"
"1746756607.431649000","0.186822000","0.186822000","10","61","100.64.0.2","40520","100.64.0.1","23557","9","145","1"
"1746756607.435036000","0.190209000","0.190209000","11","52","100.64.0.1","23557","100.64.0.2","40520","0","1","49"
"1746756607.435054000","0.190227000","0.190227000","12","52","100.64.0.1","23557","100.64.0.2","40520","0","1","97"
"1746756607.435061000","0.190234000","0.190234000","13","52","100.64.0.1","23557","100.64.0.2","40520","0","1","145"
"1746756607.435066000","0.190239000","0.190239000","14","52","100.64.0.1","23557","100.64.0.2","40520","0","1","154"
"1746756607.437247000","0.192420000","0.192420000","15","296","100.64.0.1","23557","100.64.0.2","40520","244","1","154"
"1746756607.437267000","0.192440000","0.192440000","16","296","100.64.0.1","23557","100.64.0.2","40520","244","245","154"
"1746756607.437275000","0.192448000","0.192448000","17","296","100.64.0.1","23557","100.64.0.2","40520","244","489","154"
"1746756607.437282000","0.192455000","0.192455000","18","296","100.64.0.1","23557","100.64.0.2","40520","244","733","154"
"1746756607.437289000","0.192462000","0.192462000","19","296","100.64.0.1","23557","100.64.0.2","40520","244","977","154"
"1746756607.437296000","0.192469000","0.192469000","20","296","100.64.0.1","23557","100.64.0.2","40520","244","1221","154"
"1746756607.437302000","0.192475000","0.192475000","21","296","100.64.0.1","23557","100.64.0.2","40520","244","1465","154"
"1746756607.437309000","0.192482000","0.192482000","22","296","100.64.0.1","23557","100.64.0.2","40520","244","1709","154"
"1746756607.437317000","0.192490000","0.192490000","23","296","100.64.0.1","23557","100.64.0.2","40520","244","1953","154"
"1746756607.437323000","0.192496000","0.192496000","24","296","100.64.0.1","23557","100.64.0.2","40520","244","2197","154"
"1746756607.620063000","0.375236000","0.375236000","25","52","100.64.0.2","40520","100.64.0.1","23557","0","154","245"
"1746756607.620073000","0.375246000","0.375246000","26","52","100.64.0.2","40520","100.64.0.1","23557","0","154","489"
"1746756607.620078000","0.375251000","0.375251000","27","52","100.64.0.2","40520","100.64.0.1","23557","0","154","733"
