frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756911.051083000","0.000000000","0.000000000","1","60","100.64.0.2","54934","100.64.0.1","23557","0","0","0"
"1746756911.056562000","0.005479000","0.005479000","2","60","100.64.0.1","23557","100.64.0.2","54934","0","0","1"
"1746756911.080249000","0.029166000",,"3","76",,,,,,,
"1746756911.080259000","0.029176000",,"4","48",,,,,,,
"1746756911.084228000","0.033145000",,"5","76",,,,,,,
"1746756911.225433000","0.174350000",,"6","76",,,,,,,
"1746756911.225447000","0.174364000",,"7","48",,,,,,,
"1746756911.228318000","0.177235000",,"8","76",,,,,,,
"1746756911.363587000","0.312504000","0.312504000","9","52","100.64.0.2","54934","100.64.0.1","23557","0","1","1"
"1746756911.363596000","0.312513000","0.312513000","10","100","100.64.0.2","54934","100.64.0.1","23557","48","1","1"
"1746756911.363599000","0.312516000","0.312516000","11","100","100.64.0.2","54934","100.64.0.1","23557","48","49","1"
"1746756911.363603000","0.312520000","0.312520000","12","100","100.64.0.2","54934","100.64.0.1","23557","48","97","1"
"1746756911.363606000","0.312523000","0.312523000","13","61","100.64.0.2","54934","100.64.0.1","23557","9","145","1"
"1746756911.367788000","0.316705000","0.316705000","14","52","100.64.0.1","23557","100.64.0.2","54934","0","1","49"
"1746756911.367799000","0.316716000","0.316716000","15","52","100.64.0.1","23557","100.64.0.2","54934","0","1","97"
"1746756911.367804000","0.316721000","0.316721000","16","52","100.64.0.1","23557","100.64.0.2","54934","0","1","145"
"1746756911.367808000","0.316725000","0.316725000","17","52","100.64.0.1","23557","100.64.0.2","54934","0","1","154"
"1746756911.368873000","0.317790000","0.317790000","18","296","100.64.0.1","23557","100.64.0.2","54934","244","1","154"
"1746756911.368882000","0.317799000","0.317799000","19","296","100.64.0.1","23557","100.64.0.2","54934","244","245","154"
"1746756911.368888000","0.317805000","0.317805000","20","296","100.64.0.1","23557","100.64.0.2","54934","244","489","154"
"1746756911.368895000","0.317812000","0.317812000","21","296","100.64.0.1","23557","100.64.0.2","54934","244","733","154"
"1746756911.368900000","0.317817000","0.317817000","22","296","100.64.0.1","23557","100.64.0.2","54934","244","977","154"
"1746756911.368906000","0.317823000","0.317823000","23","296","100.64.0.1","23557","100.64.0.2","54934","244","1221","154"
"1746756911.368912000","0.317829000","0.317829000","24","296","100.64.0.1","23557","100.64.0.2","54934","244","1465","154"
"1746756911.368918000","0.317835000","0.317835000","25","296","100.64.0.1","23557","100.64.0.2","54934","244","1709","154"
"1746756911.368924000","0.317841000","0.317841000","26","296","100.64.0.1","23557","100.64.0.2","54934","244","1953","154"
"1746756911.368929000","0.317846000","0.317846000","27","296","100.64.0.1","23557","100.64.0.2","54934","244","2197","154"
"1746756911.368935000","0.317852000","0.317852000","28","296","100.64.0.1","23557","100.64.0.2","54934","244","2441","154"
"1746756911.368942000","0.317859000","0.317859000","29","296","100.64.0.1","23557","100.64.0.2","54934","244","2685","154"
"1746756911.610328000","0.559245000",,"30","76",,,,,,,
"1746756911.676012000","0.624929000","0.624929000","31","52","100.64.0.2","54934","100.64.0.1","23557","0","154","245"
"1746756911.676023000","0.624940000","0.624940000","32","52","100.64.0.2","54934","100.64.0.1","23557","0","154","489"
"1746756911.676027000","0.624944000","0.624944000","33","52","100.64.0.2","54934","100.64.0.1","23557","0","154","733"
"1746756911.676031000","0.624948000","0.624948000","34","52","100.64.0.2","54934","100.64.0.1","23557","0","154","977"
"1746756911.680423000","0.629340000","0.629340000","35","296","100.64.0.1","23557","100.64.0.2","54934","244","2929","154"
"1746756911.680452000","0.629369000","0.629369000","36","296","100.64.0.1","23557","100.64.0.2","54934","244","3173","154"
"1746756911.680459000","0.629376000","0.629376000","37","296","100.64.0.1","23557","100.64.0.2","54934","244","3417","154"
"1746756911.680465000","0.629382000","0.629382000","38","296","100.64.0.1","23557","100.64.0.2","54934","244","3661","154"
"1746756911.680471000","0.629388000","0.629388000","39","296","100.64.0.1","23557","100.64.0.2","54934","244","3905","154"
"1746756911.680476000","0.629393000","0.629393000","40","296","100.64.0.1","23557","100.64.0.2","54934","244","4149","154"
"1746756911.680482000","0.629399000","0.629399000","41","296","100.64.0.1","23557","100.64.0.2","54934","244","4393","154"
"1746756911.680486000","0.629403000","0.629403000","42","296","100.64.0.1","23557","100.64.0.2","54934","244","4637","154"
"1746756911.680490000","0.629407000","0.629407000","43","296","100.64.0.1","23557","100.64.0.2","54934","244","4881","154"
"1746756911.680493000","0.629410000","0.629410000","44","296","100.64.0.1","23557","100.64.0.2","54934","244","5125","154"
"1746756911.680498000","0.629415000","0.629415000","45","296","100.64.0.1","23557","100.64.0.2","54934","244","5369","154"
"1746756911.680503000","0.629420000","0.629420000","46","296","100.64.0.1","23557","100.64.0.2","54934","244","5613","154"
"1746756911.680509000","0.629426000","0.629426000","47","296","100.64.0.1","23557","100.64.0.2","54934","244","5857","154"
"1746756911.680514000","0.629431000","0.629431000","48","296","100.64.0.1","23557","100.64.0.2","54934","244","6101","154"
"1746756911.680520000","0.629437000","0.629437000","49","296","100.64.0.1","23557","100.64.0.2","54934","244","6345","154"
"1746756911.680525000","0.629442000","0.629442000","50","296","100.64.0.1","23557","100.64.0.2","54934","244","6589","154"
"1746756911.680533000","0.629450000","0.629450000","51","296","100.64.0.1","23557","100.64.0.2","54934","244","6833","154"
"1746756911.680538000","0.629455000","0.629455000","52","296","100.64.0.1","23557","100.64.0.2","54934","244","7077","154"
