frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756168.423258000","0.000000000",,"1","76",,,,,,,
"1746756168.423271000","0.000013000",,"2","48",,,,,,,
"1746756168.427228000","0.003970000",,"3","76",,,,,,,
"1746756168.457407000","0.034149000",,"4","76",,,,,,,
"1746756168.535237000","0.111979000",,"5","76",,,,,,,
"1746756168.615256000","0.191998000","0.000000000","6","60","100.64.0.2","59948","100.64.0.1","23557","0","0","0"
"1746756168.619551000","0.196293000","0.004295000","7","60","100.64.0.1","23557","100.64.0.2","59948","0","0","1"
"1746756168.929020000","0.505762000","0.313764000","8","52","100.64.0.2","59948","100.64.0.1","23557","0","1","1"
"1746756168.929035000","0.505777000","0.313779000","9","100","100.64.0.2","59948","100.64.0.1","23557","48","1","1"
"1746756168.929042000","0.505784000","0.313786000","10","100","100.64.0.2","59948","100.64.0.1","23557","48","49","1"
"1746756168.929048000","0.505790000","0.313792000","11","100","100.64.0.2","59948","100.64.0.1","23557","48","97","1"
"1746756168.929054000","0.505796000","0.313798000","12","61","100.64.0.2","59948","100.64.0.1","23557","9","145","1"
"1746756168.933481000","0.510223000","0.318225000","13","52","100.64.0.1","23557","100.64.0.2","59948","0","1","49"
"1746756168.933498000","0.510240000","0.318242000","14","52","100.64.0.1","23557","100.64.0.2","59948","0","1","97"
"1746756168.933505000","0.510247000","0.318249000","15","52","100.64.0.1","23557","100.64.0.2","59948","0","1","145"
"1746756168.933510000","0.510252000","0.318254000","16","52","100.64.0.1","23557","100.64.0.2","59948","0","1","154"
"1746756168.934609000","0.511351000","0.319353000","17","296","100.64.0.1","23557","100.64.0.2","59948","244","1","154"
"1746756168.934628000","0.511370000","0.319372000","18","296","100.64.0.1","23557","100.64.0.2","59948","244","245","154"
"1746756168.934637000","0.511379000","0.319381000","19","296","100.64.0.1","23557","100.64.0.2","59948","244","489","154"
"1746756168.934644000","0.511386000","0.319388000","20","296","100.64.0.1","23557","100.64.0.2","59948","244","733","154"
"1746756168.934651000","0.511393000","0.319395000","21","296","100.64.0.1","23557","100.64.0.2","59948","244","977","154"
"1746756168.934658000","0.511400000","0.319402000","22","296","100.64.0.1","23557","100.64.0.2","59948","244","1221","154"
"1746756168.934665000","0.511407000","0.319409000","23","296","100.64.0.1","23557","100.64.0.2","59948","244","1465","154"
"1746756168.934672000","0.511414000","0.319416000","24","296","100.64.0.1","23557","100.64.0.2","59948","244","1709","154"
"1746756168.934679000","0.511421000","0.319423000","25","296","100.64.0.1","23557","100.64.0.2","59948","244","1953","154"
"1746756168.934686000","0.511428000","0.319430000","26","296","100.64.0.1","23557","100.64.0.2","59948","244","2197","154"
"1746756169.184233000","0.760975000",,"27","76",,,,,,,
"1746756169.240704000","0.817446000","0.625448000","28","52","100.64.0.2","59948","100.64.0.1","23557","0","154","245"
"1746756169.240723000","0.817465000","0.625467000","29","52","100.64.0.2","59948","100.64.0.1","23557","0","154","489"
"1746756169.240735000","0.817477000","0.625479000","30","52","100.64.0.2","59948","100.64.0.1","23557","0","154","733"
"1746756169.240747000","0.817489000","0.625491000","31","52","100.64.0.2","59948","100.64.0.1","23557","0","154","977"
"1746756169.244096000","0.820838000","0.628840000","32","296","100.64.0.1","23557","100.64.0.2","59948","244","2441","154"
"1746756169.244113000","0.820855000","0.628857000","33","296","100.64.0.1","23557","100.64.0.2","59948","244","2685","154"
"1746756169.244120000","0.820862000","0.628864000","34","296","100.64.0.1","23557","100.64.0.2","59948","244","2929","154"
"1746756169.244126000","0.820868000","0.628870000","35","296","100.64.0.1","23557","100.64.0.2","59948","244","3173","154"
"1746756169.244132000","0.820874000","0.628876000","36","296","100.64.0.1","23557","100.64.0.2","59948","244","3417","154"
"1746756169.244137000","0.820879000","0.628881000","37","296","100.64.0.1","23557","100.64.0.2","59948","244","3661","154"
"1746756169.245235000","0.821977000","0.629979000","38","296","100.64.0.1","23557","100.64.0.2","59948","244","3905","154"
"1746756169.245254000","0.821996000","0.629998000","39","296","100.64.0.1","23557","100.64.0.2","59948","244","4149","154"
"1746756169.303840000","0.880582000","0.688584000","40","52","100.64.0.2","59948","100.64.0.1","23557","0","154","1221"
"1746756169.303859000","0.880601000","0.688603000","41","52","100.64.0.2","59948","100.64.0.1","23557","0","154","1465"
"1746756169.303874000","0.880616000","0.688618000","42","52","100.64.0.2","59948","100.64.0.1","23557","0","154","1709"
"1746756169.303893000","0.880635000","0.688637000","43","52","100.64.0.2","59948","100.64.0.1","23557","0","154","2197"
"1746756169.308182000","0.884924000","0.692926000","44","296","100.64.0.1","23557","100.64.0.2","59948","244","4393","154"
"1746756169.308200000","0.884942000","0.692944000","45","296","100.64.0.1","23557","100.64.0.2","59948","244","4637","154"
"1746756169.308209000","0.884951000","0.692953000","46","296","100.64.0.1","23557","100.64.0.2","59948","244","4881","154"
"1746756169.308229000","0.884971000","0.692973000","47","296","100.64.0.1","23557","100.64.0.2","59948","244","5125","154"
"1746756169.308259000","0.885001000","0.693003000","48","296","100.64.0.1","23557","100.64.0.2","59948","244","5369","154"
"1746756169.308266000","0.885008000","0.693010000","49","296","100.64.0.1","23557","100.64.0.2","59948","244","5613","154"
"1746756169.308273000","0.885015000","0.693017000","50","296","100.64.0.1","23557","100.64.0.2","59948","244","5857","154"
"1746756169.308280000","0.885022000","0.693024000","51","296","100.64.0.1","23557","100.64.0.2","59948","244","6101","154"
"1746756169.308287000","0.885029000","0.693031000","52","296","100.64.0.1","23557","100.64.0.2","59948","244","6345","154"
"1746756169.308294000","0.885036000","0.693038000","53","296","100.64.0.1","23557","100.64.0.2","59948","244","6589","154"
"1746756169.365961000","0.942703000","0.750705000","54","52","100.64.0.2","59948","100.64.0.1","23557","0","154","2441"
"1746756169.370316000","0.947058000","0.755060000","55","296","100.64.0.1","23557","100.64.0.2","59948","244","6833","154"
"1746756169.370336000","0.947078000","0.755080000","56","296","100.64.0.1","23557","100.64.0.2","59948","244","7077","154"
"1746756169.554082000","1.130824000","0.938826000","57","52","100.64.0.2","59948","100.64.0.1","23557","0","154","2685"
"1746756169.554096000","1.130838000","0.938840000","58","52","100.64.0.2","59948","100.64.0.1","23557","0","154","2929"
"1746756169.554103000","1.130845000","0.938847000","59","52","100.64.0.2","59948","100.64.0.1","23557","0","154","3173"
"1746756169.554111000","1.130853000","0.938855000","60","52","100.64.0.2","59948","100.64.0.1","23557","0","154","3417"
"1746756169.554118000","1.130860000","0.938862000","61","52","100.64.0.2","59948","100.64.0.1","23557","0","154","3661"
"1746756169.558401000","1.135143000","0.943145000","62","296","100.64.0.1","23557","100.64.0.2","59948","244","7321","154"
"1746756169.558416000","1.135158000","0.943160000","63","296","100.64.0.1","23557","100.64.0.2","59948","244","7565","154"
"1746756169.558422000","1.135164000","0.943166000","64","296","100.64.0.1","23557","100.64.0.2","59948","244","7809","154"
"1746756169.558428000","1.135170000","0.943172000","65","296","100.64.0.1","23557","100.64.0.2","59948","244","8053","154"
"1746756169.558433000","1.135175000","0.943177000","66","296","100.64.0.1","23557","100.64.0.2","59948","244","8297","154"
"1746756169.558439000","1.135181000","0.943183000","67","296","100.64.0.1","23557","100.64.0.2","59948","244","8541","154"
"1746756169.558445000","1.135187000","0.943189000","68","296","100.64.0.1","23557","100.64.0.2","59948","244","8785","154"
"1746756169.558450000","1.135192000","0.943194000","69","296","100.64.0.1","23557","100.64.0.2","59948","244","9029","154"
"1746756169.558456000","1.135198000","0.943200000","70","296","100.64.0.1","23557","100.64.0.2","59948","244","9273","154"
"1746756169.558461000","1.135203000","0.943205000","71","296","100.64.0.1","23557","100.64.0.2","59948","244","9517","154"
"1746756169.615732000","1.192474000","1.000476000","72","52","100.64.0.2","59948","100.64.0.1","23557","0","154","3905"
"1746756169.615748000","1.192490000","1.000492000","73","52","100.64.0.2","59948","100.64.0.1","23557","0","154","4149"
"1746756169.615756000","1.192498000","1.000500000","74","52","100.64.0.2","59948","100.64.0.1","23557","0","154","4881"
"1746756169.619104000","1.195846000","1.003848000","75","296","100.64.0.1","23557","100.64.0.2","59948","244","9761","154"
"1746756169.619119000","1.195861000","1.003863000","76","296","100.64.0.1","23557","100.64.0.2","59948","244","10005","154"
"1746756169.619125000","1.195867000","1.003869000","77","296","100.64.0.1","23557","100.64.0.2","59948","244","10249","154"
"1746756169.619131000","1.195873000","1.003875000","78","296","100.64.0.1","23557","100.64.0.2","59948","244","10493","154"
"1746756169.620197000","1.196939000","1.004941000","79","296","100.64.0.1","23557","100.64.0.2","59948","244","10737","154"
"1746756169.620205000","1.196947000","1.004949000","80","296","100.64.0.1","23557","100.64.0.2","59948","244","10981","154"
"1746756169.620210000","1.196952000","1.004954000","81","296","100.64.0.1","23557","100.64.0.2","59948","244","11225","154"
"1746756169.620227000","1.196969000","1.004971000","82","296","100.64.0.1","23557","100.64.0.2","59948","244","11469","154"
"1746756169.620233000","1.196975000","1.004977000","83","296","100.64.0.1","23557","100.64.0.2","59948","244","11713","154"
"1746756169.620239000","1.196981000","1.004983000","84","296","100.64.0.1","23557","100.64.0.2","59948","244","11957","154"
"1746756169.678879000","1.255621000","1.063623000","85","52","100.64.0.2","59948","100.64.0.1","23557","0","154","6101"
"1746756169.683170000","1.259912000","1.067914000","86","296","100.64.0.1","23557","100.64.0.2","59948","244","12201","154"
"1746756169.683184000","1.259926000","1.067928000","87","296","100.64.0.1","23557","100.64.0.2","59948","244","12445","154"
"1746756169.683189000","1.259931000","1.067933000","88","296","100.64.0.1","23557","100.64.0.2","59948","244","12689","154"
"1746756169.683194000","1.259936000","1.067938000","89","296","100.64.0.1","23557","100.64.0.2","59948","244","12933","154"
"1746756169.683198000","1.259940000","1.067942000","90","296","100.64.0.1","23557","100.64.0.2","59948","244","13177","154"
"1746756169.683202000","1.259944000","1.067946000","91","296","100.64.0.1","23557","100.64.0.2","59948","244","13421","154"
"1746756169.683207000","1.259949000","1.067951000","92","296","100.64.0.1","23557","100.64.0.2","59948","244","13665","154"
"1746756169.683211000","1.259953000","1.067955000","93","296","100.64.0.1","23557","100.64.0.2","59948","244","13909","154"
"1746756169.683220000","1.259962000","1.067964000","94","296","100.64.0.1","23557","100.64.0.2","59948","244","14153","154"
"1746756169.683225000","1.259967000","1.067969000","95","296","100.64.0.1","23557","100.64.0.2","59948","244","14397","154"
"1746756169.741013000","1.317755000","1.125757000","96","52","100.64.0.2","59948","100.64.0.1","23557","0","154","6833"
"1746756169.741030000","1.317772000","1.125774000","97","52","100.64.0.2","59948","100.64.0.1","23557","0","154","7321"
"1746756169.745373000","1.322115000","1.130117000","98","296","100.64.0.1","23557","100.64.0.2","59948","244","14641","154"
"1746756169.745387000","1.322129000","1.130131000","99","296","100.64.0.1","23557","100.64.0.2","59948","244","14885","154"
"1746756169.745393000","1.322135000","1.130137000","100","296","100.64.0.1","23557","100.64.0.2","59948","244","15129","154"
"1746756169.745397000","1.322139000","1.130141000","101","296","100.64.0.1","23557","100.64.0.2","59948","244","15373","154"
"1746756169.745402000","1.322144000","1.130146000","102","296","100.64.0.1","23557","100.64.0.2","59948","244","15617","154"
"1746756169.745406000","1.322148000","1.130150000","103","296","100.64.0.1","23557","100.64.0.2","59948","244","15861","154"
"1746756169.745410000","1.322152000","1.130154000","104","296","100.64.0.1","23557","100.64.0.2","59948","244","16105","154"
"1746756169.745415000","1.322157000","1.130159000","105","296","100.64.0.1","23557","100.64.0.2","59948","244","16349","154"
"1746756169.745419000","1.322161000","1.130163000","106","296","100.64.0.1","23557","100.64.0.2","59948","244","16593","154"
"1746756169.745424000","1.322166000","1.130168000","107","296","100.64.0.1","23557","100.64.0.2","59948","244","16837","154"
"1746756169.865458000","1.442200000","1.250202000","108","52","100.64.0.2","59948","100.64.0.1","23557","0","154","8541"
"1746756169.869767000","1.446509000","1.254511000","109","296","100.64.0.1","23557","100.64.0.2","59948","244","17081","154"
"1746756169.869786000","1.446528000","1.254530000","110","296","100.64.0.1","23557","100.64.0.2","59948","244","17325","154"
"1746756169.869794000","1.446536000","1.254538000","111","296","100.64.0.1","23557","100.64.0.2","59948","244","17569","154"
"1746756169.869801000","1.446543000","1.254545000","112","296","100.64.0.1","23557","100.64.0.2","59948","244","17813","154"
"1746756169.869808000","1.446550000","1.254552000","113","296","100.64.0.1","23557","100.64.0.2","59948","244","18057","154"
"1746756169.869815000","1.446557000","1.254559000","114","296","100.64.0.1","23557","100.64.0.2","59948","244","18301","154"
"1746756169.869822000","1.446564000","1.254566000","115","296","100.64.0.1","23557","100.64.0.2","59948","244","18545","154"
"1746756169.869829000","1.446571000","1.254573000","116","296","100.64.0.1","23557","100.64.0.2","59948","244","18789","154"
"1746756169.869836000","1.446578000","1.254580000","117","296","100.64.0.1","23557","100.64.0.2","59948","244","19033","154"
"1746756169.869842000","1.446584000","1.254586000","118","296","100.64.0.1","23557","100.64.0.2","59948","244","19277","154"
"1746756169.928133000","1.504875000","1.312877000","119","52","100.64.0.2","59948","100.64.0.1","23557","0","154","9761"
"1746756169.932505000","1.509247000","1.317249000","120","296","100.64.0.1","23557","100.64.0.2","59948","244","19521","154"
"1746756169.932521000","1.509263000","1.317265000","121","296","100.64.0.1","23557","100.64.0.2","59948","244","19765","154"
