frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756809.735091000","0.000000000","0.000000000","1","60","100.64.0.2","49694","100.64.0.1","23557","0","0","0"
"1746756809.739301000","0.004210000","0.004210000","2","60","100.64.0.1","23557","100.64.0.2","49694","0","0","1"
"1746756809.897330000","0.162239000",,"3","76",,,,,,,
"1746756809.921378000","0.186287000","0.186287000","4","52","100.64.0.2","49694","100.64.0.1","23557","0","1","1"
"1746756809.921394000","0.186303000","0.186303000","5","100","100.64.0.2","49694","100.64.0.1","23557","48","1","1"
"1746756809.921401000","0.186310000","0.186310000","6","100","100.64.0.2","49694","100.64.0.1","23557","48","49","1"
"1746756809.921407000","0.186316000","0.186316000","7","100","100.64.0.2","49694","100.64.0.1","23557","48","97","1"
"1746756809.921414000","0.186323000","0.186323000","8","61","100.64.0.2","49694","100.64.0.1","23557","9","145","1"
"1746756809.925630000","0.190539000","0.190539000","9","52","100.64.0.1","23557","100.64.0.2","49694","0","1","49"
"1746756809.925647000","0.190556000","0.190556000","10","52","100.64.0.1","23557","100.64.0.2","49694","0","1","97"
"1746756809.925653000","0.190562000","0.190562000","11","52","100.64.0.1","23557","100.64.0.2","49694","0","1","145"
"1746756809.925658000","0.190567000","0.190567000","12","52","100.64.0.1","23557","100.64.0.2","49694","0","1","154"
"1746756809.926723000","0.191632000","0.191632000","13","296","100.64.0.1","23557","100.64.0.2","49694","244","1","154"
"1746756809.926730000","0.191639000","0.191639000","14","296","100.64.0.1","23557","100.64.0.2","49694","244","245","154"
"1746756809.926735000","0.191644000","0.191644000","15","296","100.64.0.1","23557","100.64.0.2","49694","244","489","154"
"1746756809.926739000","0.191648000","0.191648000","16","296","100.64.0.1","23557","100.64.0.2","49694","244","733","154"
"1746756809.926744000","0.191653000","0.191653000","17","296","100.64.0.1","23557","100.64.0.2","49694","244","977","154"
"1746756809.926748000","0.191657000","0.191657000","18","296","100.64.0.1","23557","100.64.0.2","49694","244","1221","154"
"1746756809.926753000","0.191662000","0.191662000","19","296","100.64.0.1","23557","100.64.0.2","49694","244","1465","154"
"1746756809.926757000","0.191666000","0.191666000","20","296","100.64.0.1","23557","100.64.0.2","49694","244","1709","154"
"1746756809.926761000","0.191670000","0.191670000","21","296","100.64.0.1","23557","100.64.0.2","49694","244","1953","154"
"1746756809.926766000","0.191675000","0.191675000","22","296","100.64.0.1","23557","100.64.0.2","49694","244","2197","154"
"1746756810.039243000","0.304152000",,"23","76",,,,,,,
"1746756810.109526000","0.374435000","0.374435000","24","52","100.64.0.2","49694","100.64.0.1","23557","0","154","245"
"1746756810.109537000","0.374446000","0.374446000","25","52","100.64.0.2","49694","100.64.0.1","23557","0","154","489"
"1746756810.109542000","0.374451000","0.374451000","26","52","100.64.0.2","49694","100.64.0.1","23557","0","154","733"
"1746756810.109545000","0.374454000","0.374454000","27","52","100.64.0.2","49694","100.64.0.1","23557","0","154","977"
"1746756810.113773000","0.378682000","0.378682000","28","296","100.64.0.1","23557","100.64.0.2","49694","244","2441","154"
