frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756506.047290000","0.000000000",,"1","76",,,,,,,
"1746756506.047301000","0.000011000",,"2","48",,,,,,,
"1746756506.050233000","0.002943000",,"3","76",,,,,,,
"1746756506.114261000","0.066971000","0.000000000","4","60","100.64.0.2","44752","100.64.0.1","23557","0","0","0"
"1746756506.118504000","0.071214000","0.004243000","5","60","100.64.0.1","23557","100.64.0.2","44752","0","0","1"
"1746756506.233421000","0.186131000",,"6","76",,,,,,,
"1746756506.423239000","0.375949000",,"7","76",,,,,,,
"1746756506.427506000","0.380216000","0.313245000","8","52","100.64.0.2","44752","100.64.0.1","23557","0","1","1"
"1746756506.427519000","0.380229000","0.313258000","9","100","100.64.0.2","44752","100.64.0.1","23557","48","1","1"
"1746756506.427526000","0.380236000","0.313265000","10","100","100.64.0.2","44752","100.64.0.1","23557","48","49","1"
"1746756506.427532000","0.380242000","0.313271000","11","100","100.64.0.2","44752","100.64.0.1","23557","48","97","1"
"1746756506.427538000","0.380248000","0.313277000","12","61","100.64.0.2","44752","100.64.0.1","23557","9","145","1"
"1746756506.431926000","0.384636000","0.317665000","13","52","100.64.0.1","23557","100.64.0.2","44752","0","1","49"
"1746756506.431940000","0.384650000","0.317679000","14","52","100.64.0.1","23557","100.64.0.2","44752","0","1","97"
"1746756506.431944000","0.384654000","0.317683000","15","52","100.64.0.1","23557","100.64.0.2","44752","0","1","145"
"1746756506.431949000","0.384659000","0.317688000","16","52","100.64.0.1","23557","100.64.0.2","44752","0","1","154"
"1746756506.433015000","0.385725000","0.318754000","17","296","100.64.0.1","23557","100.64.0.2","44752","244","1","154"
"1746756506.433022000","0.385732000","0.318761000","18","296","100.64.0.1","23557","100.64.0.2","44752","244","245","154"
"1746756506.433028000","0.385738000","0.318767000","19","296","100.64.0.1","23557","100.64.0.2","44752","244","489","154"
"1746756506.433034000","0.385744000","0.318773000","20","296","100.64.0.1","23557","100.64.0.2","44752","244","733","154"
"1746756506.433039000","0.385749000","0.318778000","21","296","100.64.0.1","23557","100.64.0.2","44752","244","977","154"
"1746756506.433045000","0.385755000","0.318784000","22","296","100.64.0.1","23557","100.64.0.2","44752","244","1221","154"
"1746756506.433051000","0.385761000","0.318790000","23","296","100.64.0.1","23557","100.64.0.2","44752","244","1465","154"
"1746756506.433056000","0.385766000","0.318795000","24","296","100.64.0.1","23557","100.64.0.2","44752","244","1709","154"
"1746756506.433062000","0.385772000","0.318801000","25","296","100.64.0.1","23557","100.64.0.2","44752","244","1953","154"
"1746756506.433067000","0.385777000","0.318806000","26","296","100.64.0.1","23557","100.64.0.2","44752","244","2197","154"
"1746756506.465332000","0.418042000",,"27","76",,,,,,,
"1746756506.739953000","0.692663000","0.625692000","28","52","100.64.0.2","44752","100.64.0.1","23557","0","154","245"
"1746756506.739967000","0.692677000","0.625706000","29","52","100.64.0.2","44752","100.64.0.1","23557","0","154","489"
"1746756506.739974000","0.692684000","0.625713000","30","52","100.64.0.2","44752","100.64.0.1","23557","0","154","733"
"1746756506.739980000","0.692690000","0.625719000","31","52","100.64.0.2","44752","100.64.0.1","23557","0","154","977"
"1746756506.743322000","0.696032000","0.629061000","32","296","100.64.0.1","23557","100.64.0.2","44752","244","2441","154"
"1746756506.743333000","0.696043000","0.629072000","33","296","100.64.0.1","23557","100.64.0.2","44752","244","2685","154"
"1746756506.744399000","0.697109000","0.630138000","34","296","100.64.0.1","23557","100.64.0.2","44752","244","2929","154"
"1746756506.744406000","0.697116000","0.630145000","35","296","100.64.0.1","23557","100.64.0.2","44752","244","3173","154"
"1746756506.744412000","0.697122000","0.630151000","36","296","100.64.0.1","23557","100.64.0.2","44752","244","3417","154"
"1746756506.744417000","0.697127000","0.630156000","37","296","100.64.0.1","23557","100.64.0.2","44752","244","3661","154"
"1746756506.744423000","0.697133000","0.630162000","38","296","100.64.0.1","23557","100.64.0.2","44752","244","3905","154"
"1746756506.744429000","0.697139000","0.630168000","39","296","100.64.0.1","23557","100.64.0.2","44752","244","4149","154"
"1746756506.802148000","0.754858000","0.687887000","40","52","100.64.0.2","44752","100.64.0.1","23557","0","154","1221"
"1746756506.802163000","0.754873000","0.687902000","41","52","100.64.0.2","44752","100.64.0.1","23557","0","154","1465"
"1746756506.802171000","0.754881000","0.687910000","42","52","100.64.0.2","44752","100.64.0.1","23557","0","154","1709"
"1746756506.802179000","0.754889000","0.687918000","43","52","100.64.0.2","44752","100.64.0.1","23557","0","154","1953"
"1746756506.802187000","0.754897000","0.687926000","44","52","100.64.0.2","44752","100.64.0.1","23557","0","154","2197"
"1746756506.806483000","0.759193000","0.692222000","45","296","100.64.0.1","23557","100.64.0.2","44752","244","4393","154"
"1746756506.806503000","0.759213000","0.692242000","46","296","100.64.0.1","23557","100.64.0.2","44752","244","4637","154"
"1746756506.806512000","0.759222000","0.692251000","47","296","100.64.0.1","23557","100.64.0.2","44752","244","4881","154"
"1746756506.806519000","0.759229000","0.692258000","48","296","100.64.0.1","23557","100.64.0.2","44752","244","5125","154"
"1746756506.806525000","0.759235000","0.692264000","49","296","100.64.0.1","23557","100.64.0.2","44752","244","5369","154"
"1746756506.806532000","0.759242000","0.692271000","50","296","100.64.0.1","23557","100.64.0.2","44752","244","5613","154"
"1746756506.806539000","0.759249000","0.692278000","51","296","100.64.0.1","23557","100.64.0.2","44752","244","5857","154"
"1746756506.806545000","0.759255000","0.692284000","52","296","100.64.0.1","23557","100.64.0.2","44752","244","6101","154"
"1746756506.806553000","0.759263000","0.692292000","53","296","100.64.0.1","23557","100.64.0.2","44752","244","6345","154"
"1746756506.806560000","0.759270000","0.692299000","54","296","100.64.0.1","23557","100.64.0.2","44752","244","6589","154"
"1746756506.864255000","0.816965000","0.749994000","55","52","100.64.0.2","44752","100.64.0.1","23557","0","154","2441"
"1746756506.868498000","0.821208000","0.754237000","56","296","100.64.0.1","23557","100.64.0.2","44752","244","6833","154"
"1746756506.868511000","0.821221000","0.754250000","57","296","100.64.0.1","23557","100.64.0.2","44752","244","7077","154"
"1746756506.975243000","0.927953000",,"58","76",,,,,,,
"1746756507.052186000","1.004896000","0.937925000","59","52","100.64.0.2","44752","100.64.0.1","23557","0","154","2685"
"1746756507.052203000","1.004913000","0.937942000","60","52","100.64.0.2","44752","100.64.0.1","23557","0","154","2929"
"1746756507.052212000","1.004922000","0.937951000","61","52","100.64.0.2","44752","100.64.0.1","23557","0","154","3173"
"1746756507.052235000","1.004945000","0.937974000","62","52","100.64.0.2","44752","100.64.0.1","23557","0","154","3417"
"1746756507.052243000","1.004953000","0.937982000","63","52","100.64.0.2","44752","100.64.0.1","23557","0","154","3661"
"1746756507.056543000","1.009253000","0.942282000","64","296","100.64.0.1","23557","100.64.0.2","44752","244","7321","154"
"1746756507.056555000","1.009265000","0.942294000","65","296","100.64.0.1","23557","100.64.0.2","44752","244","7565","154"
"1746756507.056562000","1.009272000","0.942301000","66","296","100.64.0.1","23557","100.64.0.2","44752","244","7809","154"
"1746756507.056569000","1.009279000","0.942308000","67","296","100.64.0.1","23557","100.64.0.2","44752","244","8053","154"
"1746756507.056576000","1.009286000","0.942315000","68","296","100.64.0.1","23557","100.64.0.2","44752","244","8297","154"
"1746756507.056583000","1.009293000","0.942322000","69","296","100.64.0.1","23557","100.64.0.2","44752","244","8541","154"
"1746756507.056590000","1.009300000","0.942329000","70","296","100.64.0.1","23557","100.64.0.2","44752","244","8785","154"
"1746756507.056597000","1.009307000","0.942336000","71","296","100.64.0.1","23557","100.64.0.2","44752","244","9029","154"
"1746756507.056604000","1.009314000","0.942343000","72","296","100.64.0.1","23557","100.64.0.2","44752","244","9273","154"
"1746756507.056611000","1.009321000","0.942350000","73","296","100.64.0.1","23557","100.64.0.2","44752","244","9517","154"
"1746756507.114415000","1.067125000","1.000154000","74","52","100.64.0.2","44752","100.64.0.1","23557","0","154","3905"
"1746756507.114431000","1.067141000","1.000170000","75","52","100.64.0.2","44752","100.64.0.1","23557","0","154","4881"
"1746756507.118741000","1.071451000","1.004480000","76","296","100.64.0.1","23557","100.64.0.2","44752","244","9761","154"
"1746756507.118755000","1.071465000","1.004494000","77","296","100.64.0.1","23557","100.64.0.2","44752","244","10005","154"
"1746756507.118760000","1.071470000","1.004499000","78","296","100.64.0.1","23557","100.64.0.2","44752","244","10249","154"
"1746756507.118765000","1.071475000","1.004504000","79","296","100.64.0.1","23557","100.64.0.2","44752","244","10493","154"
"1746756507.118769000","1.071479000","1.004508000","80","296","100.64.0.1","23557","100.64.0.2","44752","244","10737","154"
"1746756507.118774000","1.071484000","1.004513000","81","296","100.64.0.1","23557","100.64.0.2","44752","244","10981","154"
"1746756507.118778000","1.071488000","1.004517000","82","296","100.64.0.1","23557","100.64.0.2","44752","244","11225","154"
"1746756507.118783000","1.071493000","1.004522000","83","296","100.64.0.1","23557","100.64.0.2","44752","244","11469","154"
"1746756507.118788000","1.071498000","1.004527000","84","296","100.64.0.1","23557","100.64.0.2","44752","244","11713","154"
"1746756507.118792000","1.071502000","1.004531000","85","296","100.64.0.1","23557","100.64.0.2","44752","244","11957","154"
"1746756507.177469000","1.130179000","1.063208000","86","52","100.64.0.2","44752","100.64.0.1","23557","0","154","6101"
"1746756507.181826000","1.134536000","1.067565000","87","296","100.64.0.1","23557","100.64.0.2","44752","244","12201","154"
"1746756507.181846000","1.134556000","1.067585000","88","296","100.64.0.1","23557","100.64.0.2","44752","244","12445","154"
"1746756507.181854000","1.134564000","1.067593000","89","296","100.64.0.1","23557","100.64.0.2","44752","244","12689","154"
"1746756507.181861000","1.134571000","1.067600000","90","296","100.64.0.1","23557","100.64.0.2","44752","244","12933","154"
"1746756507.181869000","1.134579000","1.067608000","91","296","100.64.0.1","23557","100.64.0.2","44752","244","13177","154"
"1746756507.181876000","1.134586000","1.067615000","92","296","100.64.0.1","23557","100.64.0.2","44752","244","13421","154"
"1746756507.181882000","1.134592000","1.067621000","93","296","100.64.0.1","23557","100.64.0.2","44752","244","13665","154"
"1746756507.181889000","1.134599000","1.067628000","94","296","100.64.0.1","23557","100.64.0.2","44752","244","13909","154"
"1746756507.181896000","1.134606000","1.067635000","95","296","100.64.0.1","23557","100.64.0.2","44752","244","14153","154"
"1746756507.181903000","1.134613000","1.067642000","96","296","100.64.0.1","23557","100.64.0.2","44752","244","14397","154"
"1746756507.239605000","1.192315000","1.125344000","97","52","100.64.0.2","44752","100.64.0.1","23557","0","154","6833"
"1746756507.239616000","1.192326000","1.125355000","98","52","100.64.0.2","44752","100.64.0.1","23557","0","154","7321"
"1746756507.243841000","1.196551000","1.129580000","99","296","100.64.0.1","23557","100.64.0.2","44752","244","14641","154"
"1746756507.243847000","1.196557000","1.129586000","100","296","100.64.0.1","23557","100.64.0.2","44752","244","14885","154"
"1746756507.243851000","1.196561000","1.129590000","101","296","100.64.0.1","23557","100.64.0.2","44752","244","15129","154"
"1746756507.243855000","1.196565000","1.129594000","102","296","100.64.0.1","23557","100.64.0.2","44752","244","15373","154"
"1746756507.243859000","1.196569000","1.129598000","103","296","100.64.0.1","23557","100.64.0.2","44752","244","15617","154"
"1746756507.243863000","1.196573000","1.129602000","104","296","100.64.0.1","23557","100.64.0.2","44752","244","15861","154"
"1746756507.243866000","1.196576000","1.129605000","105","296","100.64.0.1","23557","100.64.0.2","44752","244","16105","154"
"1746756507.243870000","1.196580000","1.129609000","106","296","100.64.0.1","23557","100.64.0.2","44752","244","16349","154"
"1746756507.243874000","1.196584000","1.129613000","107","296","100.64.0.1","23557","100.64.0.2","44752","244","16593","154"
"1746756507.243877000","1.196587000","1.129616000","108","296","100.64.0.1","23557","100.64.0.2","44752","244","16837","154"
"1746756507.364550000","1.317260000","1.250289000","109","52","100.64.0.2","44752","100.64.0.1","23557","0","154","8541"
"1746756507.368840000","1.321550000","1.254579000","110","296","100.64.0.1","23557","100.64.0.2","44752","244","17081","154"
"1746756507.368864000","1.321574000","1.254603000","111","296","100.64.0.1","23557","100.64.0.2","44752","244","17325","154"
"1746756507.368871000","1.321581000","1.254610000","112","296","100.64.0.1","23557","100.64.0.2","44752","244","17569","154"
"1746756507.368877000","1.321587000","1.254616000","113","296","100.64.0.1","23557","100.64.0.2","44752","244","17813","154"
"1746756507.368883000","1.321593000","1.254622000","114","296","100.64.0.1","23557","100.64.0.2","44752","244","18057","154"
"1746756507.368888000","1.321598000","1.254627000","115","296","100.64.0.1","23557","100.64.0.2","44752","244","18301","154"
"1746756507.368894000","1.321604000","1.254633000","116","296","100.64.0.1","23557","100.64.0.2","44752","244","18545","154"
"1746756507.368899000","1.321609000","1.254638000","117","296","100.64.0.1","23557","100.64.0.2","44752","244","18789","154"
"1746756507.368905000","1.321615000","1.254644000","118","296","100.64.0.1","23557","100.64.0.2","44752","244","19033","154"
"1746756507.368911000","1.321621000","1.254650000","119","296","100.64.0.1","23557","100.64.0.2","44752","244","19277","154"
"1746756507.427517000","1.380227000","1.313256000","120","52","100.64.0.2","44752","100.64.0.1","23557","0","154","9273"
"1746756507.427531000","1.380241000","1.313270000","121","52","100.64.0.2","44752","100.64.0.1","23557","0","154","9761"
"1746756507.431809000","1.384519000","1.317548000","122","296","100.64.0.1","23557","100.64.0.2","44752","244","19521","154"
"1746756507.431825000","1.384535000","1.317564000","123","296","100.64.0.1","23557","100.64.0.2","44752","244","19765","154"
"1746756507.431831000","1.384541000","1.317570000","124","296","100.64.0.1","23557","100.64.0.2","44752","244","20009","154"
"1746756507.431837000","1.384547000","1.317576000","125","296","100.64.0.1","23557","100.64.0.2","44752","244","20253","154"
"1746756507.431842000","1.384552000","1.317581000","126","296","100.64.0.1","23557","100.64.0.2","44752","244","20497","154"
"1746756507.431848000","1.384558000","1.317587000","127","296","100.64.0.1","23557","100.64.0.2","44752","244","20741","154"
"1746756507.431854000","1.384564000","1.317593000","128","296","100.64.0.1","23557","100.64.0.2","44752","244","20985","154"
"1746756507.431859000","1.384569000","1.317598000","129","296","100.64.0.1","23557","100.64.0.2","44752","244","21229","154"
"1746756507.431865000","1.384575000","1.317604000","130","296","100.64.0.1","23557","100.64.0.2","44752","244","21473","154"
"1746756507.431871000","1.384581000","1.317610000","131","296","100.64.0.1","23557","100.64.0.2","44752","244","21717","154"
"1746756507.489714000","1.442424000","1.375453000","132","52","100.64.0.2","44752","100.64.0.1","23557","0","154","10981"
"1746756507.494030000","1.446740000","1.379769000","133","296","100.64.0.1","23557","100.64.0.2","44752","244","21961","154"
"1746756507.494044000","1.446754000","1.379783000","134","296","100.64.0.1","23557","100.64.0.2","44752","244","22205","154"
"1746756507.494051000","1.446761000","1.379790000","135","296","100.64.0.1","23557","100.64.0.2","44752","244","22449","154"
"1746756507.494057000","1.446767000","1.379796000","136","296","100.64.0.1","23557","100.64.0.2","44752","244","22693","154"
"1746756507.494062000","1.446772000","1.379801000","137","296","100.64.0.1","23557","100.64.0.2","44752","244","22937","154"
"1746756507.494068000","1.446778000","1.379807000","138","296","100.64.0.1","23557","100.64.0.2","44752","244","23181","154"
"1746756507.494073000","1.446783000","1.379812000","139","296","100.64.0.1","23557","100.64.0.2","44752","244","23425","154"
"1746756507.494079000","1.446789000","1.379818000","140","296","100.64.0.1","23557","100.64.0.2","44752","244","23669","154"
"1746756507.494085000","1.446795000","1.379824000","141","296","100.64.0.1","23557","100.64.0.2","44752","244","23913","154"
"1746756507.494090000","1.446800000","1.379829000","142","296","100.64.0.1","23557","100.64.0.2","44752","244","24157","154"
"1746756507.552689000","1.505399000","1.438428000","143","52","100.64.0.2","44752","100.64.0.1","23557","0","154","12201"
"1746756507.556984000","1.509694000","1.442723000","144","296","100.64.0.1","23557","100.64.0.2","44752","244","24401","154"
