frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756337.200259000","0.000000000",,"1","76",,,,,,,
"1746756337.200273000","0.000014000",,"2","48",,,,,,,
"1746756337.203266000","0.003007000",,"3","76",,,,,,,
"1746756337.282601000","0.082342000","0.000000000","4","60","100.64.0.2","43656","100.64.0.1","23557","0","0","0"
"1746756337.286822000","0.086563000","0.004221000","5","60","100.64.0.1","23557","100.64.0.2","43656","0","0","1"
"1746756337.287234000","0.086975000",,"6","76",,,,,,,
"1746756337.417396000","0.217137000",,"7","76",,,,,,,
"1746756337.439253000","0.238994000",,"8","76",,,,,,,
"1746756337.469425000","0.269166000","0.186824000","9","52","100.64.0.2","43656","100.64.0.1","23557","0","1","1"
"1746756337.469448000","0.269189000","0.186847000","10","100","100.64.0.2","43656","100.64.0.1","23557","48","1","1"
"1746756337.469460000","0.269201000","0.186859000","11","100","100.64.0.2","43656","100.64.0.1","23557","48","49","1"
"1746756337.469472000","0.269213000","0.186871000","12","100","100.64.0.2","43656","100.64.0.1","23557","48","97","1"
"1746756337.469483000","0.269224000","0.186882000","13","61","100.64.0.2","43656","100.64.0.1","23557","9","145","1"
"1746756337.474018000","0.273759000","0.191417000","14","52","100.64.0.1","23557","100.64.0.2","43656","0","1","49"
"1746756337.474035000","0.273776000","0.191434000","15","52","100.64.0.1","23557","100.64.0.2","43656","0","1","97"
"1746756337.474042000","0.273783000","0.191441000","16","52","100.64.0.1","23557","100.64.0.2","43656","0","1","145"
"1746756337.474048000","0.273789000","0.191447000","17","52","100.64.0.1","23557","100.64.0.2","43656","0","1","154"
"1746756337.474055000","0.273796000","0.191454000","18","296","100.64.0.1","23557","100.64.0.2","43656","244","1","154"
"1746756337.474061000","0.273802000","0.191460000","19","296","100.64.0.1","23557","100.64.0.2","43656","244","245","154"
"1746756337.474067000","0.273808000","0.191466000","20","296","100.64.0.1","23557","100.64.0.2","43656","244","489","154"
"1746756337.474073000","0.273814000","0.191472000","21","296","100.64.0.1","23557","100.64.0.2","43656","244","733","154"
"1746756337.474080000","0.273821000","0.191479000","22","296","100.64.0.1","23557","100.64.0.2","43656","244","977","154"
"1746756337.474086000","0.273827000","0.191485000","23","296","100.64.0.1","23557","100.64.0.2","43656","244","1221","154"
"1746756337.474092000","0.273833000","0.191491000","24","296","100.64.0.1","23557","100.64.0.2","43656","244","1465","154"
"1746756337.474098000","0.273839000","0.191497000","25","296","100.64.0.1","23557","100.64.0.2","43656","244","1709","154"
"1746756337.474105000","0.273846000","0.191504000","26","296","100.64.0.1","23557","100.64.0.2","43656","244","1953","154"
"1746756337.474111000","0.273852000","0.191510000","27","296","100.64.0.1","23557","100.64.0.2","43656","244","2197","154"
"1746756337.657141000","0.456882000","0.374540000","28","52","100.64.0.2","43656","100.64.0.1","23557","0","154","245"
"1746756337.657153000","0.456894000","0.374552000","29","52","100.64.0.2","43656","100.64.0.1","23557","0","154","489"
"1746756337.657158000","0.456899000","0.374557000","30","52","100.64.0.2","43656","100.64.0.1","23557","0","154","733"
"1746756337.657163000","0.456904000","0.374562000","31","52","100.64.0.2","43656","100.64.0.1","23557","0","154","977"
"1746756337.661471000","0.461212000","0.378870000","32","296","100.64.0.1","23557","100.64.0.2","43656","244","2441","154"
"1746756337.661491000","0.461232000","0.378890000","33","296","100.64.0.1","23557","100.64.0.2","43656","244","2685","154"
"1746756337.661500000","0.461241000","0.378899000","34","296","100.64.0.1","23557","100.64.0.2","43656","244","2929","154"
"1746756337.661507000","0.461248000","0.378906000","35","296","100.64.0.1","23557","100.64.0.2","43656","244","3173","154"
"1746756337.661514000","0.461255000","0.378913000","36","296","100.64.0.1","23557","100.64.0.2","43656","244","3417","154"
"1746756337.661521000","0.461262000","0.378920000","37","296","100.64.0.1","23557","100.64.0.2","43656","244","3661","154"
"1746756337.661528000","0.461269000","0.378927000","38","296","100.64.0.1","23557","100.64.0.2","43656","244","3905","154"
