frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756675.307232000","0.566998000","0.566998000","57","296","100.64.0.1","23557","100.64.0.2","55452","244","7321","154"
"1746756675.307246000","0.567012000","0.567012000","58","296","100.64.0.1","23557","100.64.0.2","55452","244","7565","154"
"1746756675.307253000","0.567019000","0.567019000","59","296","100.64.0.1","23557","100.64.0.2","55452","244","7809","154"
"1746756675.307258000","0.567024000","0.567024000","60","296","100.64.0.1","23557","100.64.0.2","55452","244","8053","154"
"1746756675.307264000","0.567030000","0.567030000","61","296","100.64.0.1","23557","100.64.0.2","55452","244","8297","154"
"1746756675.307269000","0.567035000","0.567035000","62","296","100.64.0.1","23557","100.64.0.2","55452","244","8541","154"
"1746756675.307274000","0.567040000","0.567040000","63","296","100.64.0.1","23557","100.64.0.2","55452","244","8785","154"
"1746756675.307280000","0.567046000","0.567046000","64","296","100.64.0.1","23557","100.64.0.2","55452","244","9029","154"
"1746756675.307286000","0.567052000","0.567052000","65","296","100.64.0.1","23557","100.64.0.2","55452","244","9273","154"
"1746756675.307291000","0.567057000","0.567057000","66","296","100.64.0.1","23557","100.64.0.2","55452","244","9517","154"
"1746756675.361566000","0.621332000",,"67","76",,,,,,,
"1746756675.361584000","0.621350000",,"68","48",,,,,,,
"1746756675.364339000","0.624105000",,"69","76",,,,,,,
"1746756675.365366000","0.625132000","0.625132000","70","52","100.64.0.2","55452","100.64.0.1","23557","0","154","3905"
"1746756675.365378000","0.625144000","0.625144000","71","52","100.64.0.2","55452","100.64.0.1","23557","0","154","4881"
"1746756675.369645000","0.629411000","0.629411000","72","296","100.64.0.1","23557","100.64.0.2","55452","244","9761","154"
"1746756675.369658000","0.629424000","0.629424000","73","296","100.64.0.1","23557","100.64.0.2","55452","244","10005","154"
"1746756675.369664000","0.629430000","0.629430000","74","296","100.64.0.1","23557","100.64.0.2","55452","244","10249","154"
"1746756675.369670000","0.629436000","0.629436000","75","296","100.64.0.1","23557","100.64.0.2","55452","244","10493","154"
"1746756675.369675000","0.629441000","0.629441000","76","296","100.64.0.1","23557","100.64.0.2","55452","244","10737","154"
"1746756675.369681000","0.629447000","0.629447000","77","296","100.64.0.1","23557","100.64.0.2","55452","244","10981","154"
"1746756675.369686000","0.629452000","0.629452000","78","296","100.64.0.1","23557","100.64.0.2","55452","244","11225","154"
"1746756675.369692000","0.629458000","0.629458000","79","296","100.64.0.1","23557","100.64.0.2","55452","244","11469","154"
"1746756675.369697000","0.629463000","0.629463000","80","296","100.64.0.1","23557","100.64.0.2","55452","244","11713","154"
"1746756675.369703000","0.629469000","0.629469000","81","296","100.64.0.1","23557","100.64.0.2","55452","244","11957","154"
"1746756675.427514000","0.687280000","0.687280000","82","52","100.64.0.2","55452","100.64.0.1","23557","0","154","6101"
"1746756675.431797000","0.691563000","0.691563000","83","296","100.64.0.1","23557","100.64.0.2","55452","244","12201","154"
"1746756675.431813000","0.691579000","0.691579000","84","296","100.64.0.1","23557","100.64.0.2","55452","244","12445","154"
"1746756675.431827000","0.691593000","0.691593000","85","296","100.64.0.1","23557","100.64.0.2","55452","244","12689","154"
"1746756675.431838000","0.691604000","0.691604000","86","296","100.64.0.1","23557","100.64.0.2","55452","244","12933","154"
"1746756675.431853000","0.691619000","0.691619000","87","296","100.64.0.1","23557","100.64.0.2","55452","244","13177","154"
"1746756675.431858000","0.691624000","0.691624000","88","296","100.64.0.1","23557","100.64.0.2","55452","244","13421","154"
"1746756675.431864000","0.691630000","0.691630000","89","296","100.64.0.1","23557","100.64.0.2","55452","244","13665","154"
"1746756675.431870000","0.691636000","0.691636000","90","296","100.64.0.1","23557","100.64.0.2","55452","244","13909","154"
"1746756675.431875000","0.691641000","0.691641000","91","296","100.64.0.1","23557","100.64.0.2","55452","244","14153","154"
"1746756675.431881000","0.691647000","0.691647000","92","296","100.64.0.1","23557","100.64.0.2","55452","244","14397","154"
"1746756675.487259000","0.747025000",,"93","76",,,,,,,
"1746756675.487270000","0.747036000",,"94","48",,,,,,,
"1746756675.490226000","0.749992000",,"95","76",,,,,,,
"1746756675.490857000","0.750623000","0.750623000","96","52","100.64.0.2","55452","100.64.0.1","23557","0","154","7321"
"1746756675.495130000","0.754896000","0.754896000","97","296","100.64.0.1","23557","100.64.0.2","55452","244","14641","154"
"1746756675.495145000","0.754911000","0.754911000","98","296","100.64.0.1","23557","100.64.0.2","55452","244","14885","154"
"1746756675.495150000","0.754916000","0.754916000","99","296","100.64.0.1","23557","100.64.0.2","55452","244","15129","154"
"1746756675.495155000","0.754921000","0.754921000","100","296","100.64.0.1","23557","100.64.0.2","55452","244","15373","154"
"1746756675.495159000","0.754925000","0.754925000","101","296","100.64.0.1","23557","100.64.0.2","55452","244","15617","154"
"1746756675.495164000","0.754930000","0.754930000","102","296","100.64.0.1","23557","100.64.0.2","55452","244","15861","154"
"1746756675.495168000","0.754934000","0.754934000","103","296","100.64.0.1","23557","100.64.0.2","55452","244","16105","154"
"1746756675.495173000","0.754939000","0.754939000","104","296","100.64.0.1","23557","100.64.0.2","55452","244","16349","154"
"1746756675.495177000","0.754943000","0.754943000","105","296","100.64.0.1","23557","100.64.0.2","55452","244","16593","154"
"1746756675.495182000","0.754948000","0.754948000","106","296","100.64.0.1","23557","100.64.0.2","55452","244","16837","154"
"1746756675.538241000","0.798007000",,"107","76",,,,,,,
"1746756675.552371000","0.812137000","0.812137000","108","52","100.64.0.2","55452","100.64.0.1","23557","0","154","8541"
"1746756675.553395000","0.813161000",,"109","76",,,,,,,
"1746756675.556719000","0.816485000","0.816485000","110","296","100.64.0.1","23557","100.64.0.2","55452","244","17081","154"
"1746756675.556739000","0.816505000","0.816505000","111","296","100.64.0.1","23557","100.64.0.2","55452","244","17325","154"
"1746756675.556748000","0.816514000","0.816514000","112","296","100.64.0.1","23557","100.64.0.2","55452","244","17569","154"
"1746756675.556755000","0.816521000","0.816521000","113","296","100.64.0.1","23557","100.64.0.2","55452","244","17813","154"
"1746756675.556762000","0.816528000","0.816528000","114","296","100.64.0.1","23557","100.64.0.2","55452","244","18057","154"
"1746756675.556769000","0.816535000","0.816535000","115","296","100.64.0.1","23557","100.64.0.2","55452","244","18301","154"
"1746756675.556776000","0.816542000","0.816542000","116","296","100.64.0.1","23557","100.64.0.2","55452","244","18545","154"
"1746756675.556783000","0.816549000","0.816549000","117","296","100.64.0.1","23557","100.64.0.2","55452","244","18789","154"
"1746756675.556790000","0.816556000","0.816556000","118","296","100.64.0.1","23557","100.64.0.2","55452","244","19033","154"
"1746756675.556796000","0.816562000","0.816562000","119","296","100.64.0.1","23557","100.64.0.2","55452","244","19277","154"
"1746756675.615562000","0.875328000","0.875328000","120","52","100.64.0.2","55452","100.64.0.1","23557","0","154","9761"
"1746756675.619838000","0.879604000","0.879604000","121","296","100.64.0.1","23557","100.64.0.2","55452","244","19521","154"
"1746756675.619853000","0.879619000","0.879619000","122","296","100.64.0.1","23557","100.64.0.2","55452","244","19765","154"
"1746756675.619859000","0.879625000","0.879625000","123","296","100.64.0.1","23557","100.64.0.2","55452","244","20009","154"
"1746756675.619863000","0.879629000","0.879629000","124","296","100.64.0.1","23557","100.64.0.2","55452","244","20253","154"
"1746756675.619868000","0.879634000","0.879634000","125","296","100.64.0.1","23557","100.64.0.2","55452","244","20497","154"
"1746756675.619872000","0.879638000","0.879638000","126","296","100.64.0.1","23557","100.64.0.2","55452","244","20741","154"
"1746756675.619877000","0.879643000","0.879643000","127","296","100.64.0.1","23557","100.64.0.2","55452","244","20985","154"
"1746756675.619882000","0.879648000","0.879648000","128","296","100.64.0.1","23557","100.64.0.2","55452","244","21229","154"
"1746756675.619886000","0.879652000","0.879652000","129","296","100.64.0.1","23557","100.64.0.2","55452","244","21473","154"
"1746756675.619890000","0.879656000","0.879656000","130","296","100.64.0.1","23557","100.64.0.2","55452","244","21717","154"
"1746756675.677837000","0.937603000","0.937603000","131","52","100.64.0.2","55452","100.64.0.1","23557","0","154","10737"
"1746756675.682118000","0.941884000","0.941884000","132","296","100.64.0.1","23557","100.64.0.2","55452","244","21961","154"
"1746756675.682133000","0.941899000","0.941899000","133","296","100.64.0.1","23557","100.64.0.2","55452","244","22205","154"
"1746756675.682139000","0.941905000","0.941905000","134","296","100.64.0.1","23557","100.64.0.2","55452","244","22449","154"
"1746756675.682143000","0.941909000","0.941909000","135","296","100.64.0.1","23557","100.64.0.2","55452","244","22693","154"
"1746756675.682148000","0.941914000","0.941914000","136","296","100.64.0.1","23557","100.64.0.2","55452","244","22937","154"
"1746756675.682152000","0.941918000","0.941918000","137","296","100.64.0.1","23557","100.64.0.2","55452","244","23181","154"
"1746756675.682157000","0.941923000","0.941923000","138","296","100.64.0.1","23557","100.64.0.2","55452","244","23425","154"
"1746756675.682161000","0.941927000","0.941927000","139","296","100.64.0.1","23557","100.64.0.2","55452","244","23669","154"
"1746756675.740406000","1.000172000","1.000172000","140","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.740419000","1.000185000","1.000185000","141","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.744669000","1.004435000","1.004435000","142","296","100.64.0.1","23557","100.64.0.2","55452","244","23913","154"
"1746756675.744684000","1.004450000","1.004450000","143","296","100.64.0.1","23557","100.64.0.2","55452","244","24157","154"
"1746756675.744690000","1.004456000","1.004456000","144","296","100.64.0.1","23557","100.64.0.2","55452","244","24401","154"
"1746756675.744696000","1.004462000","1.004462000","145","296","100.64.0.1","23557","100.64.0.2","55452","244","24645","154"
"1746756675.744702000","1.004468000","1.004468000","146","296","100.64.0.1","23557","100.64.0.2","55452","244","24889","154"
"1746756675.744707000","1.004473000","1.004473000","147","296","100.64.0.1","23557","100.64.0.2","55452","244","25133","154"
"1746756675.802572000","1.062338000","1.062338000","148","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.802584000","1.062350000","1.062350000","149","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.802591000","1.062357000","1.062357000","150","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.802597000","1.062363000","1.062363000","151","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.802603000","1.062369000","1.062369000","152","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756675.806842000","1.066608000","1.066608000","153","296","100.64.0.1","23557","100.64.0.2","55452","244","25377","154"
"1746756675.806859000","1.066625000","1.066625000","154","296","100.64.0.1","23557","100.64.0.2","55452","244","25621","154"
