frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756202.263533000","0.000000000","0.000000000","1","60","100.64.0.2","56860","100.64.0.1","23557","0","0","0"
"1746756202.269524000","0.005991000","0.005991000","2","60","100.64.0.1","23557","100.64.0.2","56860","0","0","1"
"1746756202.451035000","0.187502000","0.187502000","3","52","100.64.0.2","56860","100.64.0.1","23557","0","1","1"
"1746756202.451051000","0.187518000","0.187518000","4","100","100.64.0.2","56860","100.64.0.1","23557","48","1","1"
"1746756202.451058000","0.187525000","0.187525000","5","100","100.64.0.2","56860","100.64.0.1","23557","48","49","1"
"1746756202.451065000","0.187532000","0.187532000","6","100","100.64.0.2","56860","100.64.0.1","23557","48","97","1"
"1746756202.451071000","0.187538000","0.187538000","7","61","100.64.0.2","56860","100.64.0.1","23557","9","145","1"
"1746756202.455508000","0.191975000","0.191975000","8","52","100.64.0.1","23557","100.64.0.2","56860","0","1","49"
"1746756202.455524000","0.191991000","0.191991000","9","52","100.64.0.1","23557","100.64.0.2","56860","0","1","97"
"1746756202.455531000","0.191998000","0.191998000","10","52","100.64.0.1","23557","100.64.0.2","56860","0","1","145"
"1746756202.455538000","0.192005000","0.192005000","11","52","100.64.0.1","23557","100.64.0.2","56860","0","1","154"
"1746756202.456615000","0.193082000","0.193082000","12","296","100.64.0.1","23557","100.64.0.2","56860","244","1","154"
"1746756202.456632000","0.193099000","0.193099000","13","296","100.64.0.1","23557","100.64.0.2","56860","244","245","154"
"1746756202.456639000","0.193106000","0.193106000","14","296","100.64.0.1","23557","100.64.0.2","56860","244","489","154"
"1746756202.456646000","0.193113000","0.193113000","15","296","100.64.0.1","23557","100.64.0.2","56860","244","733","154"
"1746756202.456653000","0.193120000","0.193120000","16","296","100.64.0.1","23557","100.64.0.2","56860","244","977","154"
"1746756202.456660000","0.193127000","0.193127000","17","296","100.64.0.1","23557","100.64.0.2","56860","244","1221","154"
"1746756202.456666000","0.193133000","0.193133000","18","296","100.64.0.1","23557","100.64.0.2","56860","244","1465","154"
"1746756202.456673000","0.193140000","0.193140000","19","296","100.64.0.1","23557","100.64.0.2","56860","244","1709","154"
"1746756202.456680000","0.193147000","0.193147000","20","296","100.64.0.1","23557","100.64.0.2","56860","244","1953","154"
"1746756202.456688000","0.193155000","0.193155000","21","296","100.64.0.1","23557","100.64.0.2","56860","244","2197","154"
"1746756202.638263000","0.374730000","0.374730000","22","52","100.64.0.2","56860","100.64.0.1","23557","0","154","245"
"1746756202.638274000","0.374741000","0.374741000","23","52","100.64.0.2","56860","100.64.0.1","23557","0","154","489"
"1746756202.638278000","0.374745000","0.374745000","24","52","100.64.0.2","56860","100.64.0.1","23557","0","154","733"
"1746756202.638282000","0.374749000","0.374749000","25","52","100.64.0.2","56860","100.64.0.1","23557","0","154","977"
"1746756202.642530000","0.378997000","0.378997000","26","296","100.64.0.1","23557","100.64.0.2","56860","244","2441","154"
"1746756202.642543000","0.379010000","0.379010000","27","296","100.64.0.1","23557","100.64.0.2","56860","244","2685","154"
"1746756202.642547000","0.379014000","0.379014000","28","296","100.64.0.1","23557","100.64.0.2","56860","244","2929","154"
"1746756202.642551000","0.379018000","0.379018000","29","296","100.64.0.1","23557","100.64.0.2","56860","244","3173","154"
"1746756202.642555000","0.379022000","0.379022000","30","296","100.64.0.1","23557","100.64.0.2","56860","244","3417","154"
"1746756202.642558000","0.379025000","0.379025000","31","296","100.64.0.1","23557","100.64.0.2","56860","244","3661","154"
"1746756202.642562000","0.379029000","0.379029000","32","296","100.64.0.1","23557","100.64.0.2","56860","244","3905","154"
"1746756202.642566000","0.379033000","0.379033000","33","296","100.64.0.1","23557","100.64.0.2","56860","244","4149","154"
"1746756202.700388000","0.436855000","0.436855000","34","52","100.64.0.2","56860","100.64.0.1","23557","0","154","1221"
"1746756202.700398000","0.436865000","0.436865000","35","52","100.64.0.2","56860","100.64.0.1","23557","0","154","1465"
"1746756202.700402000","0.436869000","0.436869000","36","52","100.64.0.2","56860","100.64.0.1","23557","0","154","1709"
"1746756202.700407000","0.436874000","0.436874000","37","52","100.64.0.2","56860","100.64.0.1","23557","0","154","1953"
