frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756539.770073000","0.000000000","0.000000000","1","60","100.64.0.2","49486","100.64.0.1","23557","0","0","0"
"1746756539.775542000","0.005469000","0.005469000","2","60","100.64.0.1","23557","100.64.0.2","49486","0","0","1"
"1746756539.927258000","0.157185000",,"3","76",,,,,,,
"1746756539.927272000","0.157199000",,"4","48",,,,,,,
"1746756539.930234000","0.160161000",,"5","76",,,,,,,
"1746756539.956795000","0.186722000","0.186722000","6","52","100.64.0.2","49486","100.64.0.1","23557","0","1","1"
"1746756539.956807000","0.186734000","0.186734000","7","100","100.64.0.2","49486","100.64.0.1","23557","48","1","1"
"1746756539.956812000","0.186739000","0.186739000","8","100","100.64.0.2","49486","100.64.0.1","23557","48","49","1"
"1746756539.956816000","0.186743000","0.186743000","9","100","100.64.0.2","49486","100.64.0.1","23557","48","97","1"
"1746756539.956820000","0.186747000","0.186747000","10","61","100.64.0.2","49486","100.64.0.1","23557","9","145","1"
"1746756539.960968000","0.190895000","0.190895000","11","52","100.64.0.1","23557","100.64.0.2","49486","0","1","49"
"1746756539.960984000","0.190911000","0.190911000","12","52","100.64.0.1","23557","100.64.0.2","49486","0","1","97"
"1746756539.960988000","0.190915000","0.190915000","13","52","100.64.0.1","23557","100.64.0.2","49486","0","1","145"
"1746756539.960992000","0.190919000","0.190919000","14","52","100.64.0.1","23557","100.64.0.2","49486","0","1","154"
"1746756539.962054000","0.191981000","0.191981000","15","296","100.64.0.1","23557","100.64.0.2","49486","244","1","154"
"1746756539.962060000","0.191987000","0.191987000","16","296","100.64.0.1","23557","100.64.0.2","49486","244","245","154"
"1746756539.962064000","0.191991000","0.191991000","17","296","100.64.0.1","23557","100.64.0.2","49486","244","489","154"
"1746756539.962068000","0.191995000","0.191995000","18","296","100.64.0.1","23557","100.64.0.2","49486","244","733","154"
"1746756539.962072000","0.191999000","0.191999000","19","296","100.64.0.1","23557","100.64.0.2","49486","244","977","154"
"1746756539.962076000","0.192003000","0.192003000","20","296","100.64.0.1","23557","100.64.0.2","49486","244","1221","154"
"1746756539.962079000","0.192006000","0.192006000","21","296","100.64.0.1","23557","100.64.0.2","49486","244","1465","154"
"1746756539.962083000","0.192010000","0.192010000","22","296","100.64.0.1","23557","100.64.0.2","49486","244","1709","154"
"1746756539.962087000","0.192014000","0.192014000","23","296","100.64.0.1","23557","100.64.0.2","49486","244","1953","154"
"1746756539.962091000","0.192018000","0.192018000","24","296","100.64.0.1","23557","100.64.0.2","49486","244","2197","154"
"1746756540.144669000","0.374596000","0.374596000","25","52","100.64.0.2","49486","100.64.0.1","23557","0","154","245"
"1746756540.144680000","0.374607000","0.374607000","26","52","100.64.0.2","49486","100.64.0.1","23557","0","154","489"
"1746756540.144684000","0.374611000","0.374611000","27","52","100.64.0.2","49486","100.64.0.1","23557","0","154","733"
"1746756540.144690000","0.374617000","0.374617000","28","52","100.64.0.2","49486","100.64.0.1","23557","0","154","977"
"1746756540.148926000","0.378853000","0.378853000","29","296","100.64.0.1","23557","100.64.0.2","49486","244","2441","154"
"1746756540.148940000","0.378867000","0.378867000","30","296","100.64.0.1","23557","100.64.0.2","49486","244","2685","154"
"1746756540.148945000","0.378872000","0.378872000","31","296","100.64.0.1","23557","100.64.0.2","49486","244","2929","154"
"1746756540.148949000","0.378876000","0.378876000","32","296","100.64.0.1","23557","100.64.0.2","49486","244","3173","154"
"1746756540.148953000","0.378880000","0.378880000","33","296","100.64.0.1","23557","100.64.0.2","49486","244","3417","154"
"1746756540.148957000","0.378884000","0.378884000","34","296","100.64.0.1","23557","100.64.0.2","49486","244","3661","154"
"1746756540.148961000","0.378888000","0.378888000","35","296","100.64.0.1","23557","100.64.0.2","49486","244","3905","154"
"1746756540.148965000","0.378892000","0.378892000","36","296","100.64.0.1","23557","100.64.0.2","49486","244","4149","154"
"1746756540.206736000","0.436663000","0.436663000","37","52","100.64.0.2","49486","100.64.0.1","23557","0","154","1221"
"1746756540.206747000","0.436674000","0.436674000","38","52","100.64.0.2","49486","100.64.0.1","23557","0","154","1465"
"1746756540.206751000","0.436678000","0.436678000","39","52","100.64.0.2","49486","100.64.0.1","23557","0","154","1709"
"1746756540.206755000","0.436682000","0.436682000","40","52","100.64.0.2","49486","100.64.0.1","23557","0","154","1953"
"1746756540.206760000","0.436687000","0.436687000","41","52","100.64.0.2","49486","100.64.0.1","23557","0","154","2197"
